LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM
1,224,259,55,1,1,1,B7,1,BS07,100,100,99,96,92,87,84,77,69,29,14,11.69999981,8.100000381,3.700000048,,31
1,259,259,55,1,1,1,B7,1,BS07,100,100,99,96,92,87,84,77,69,29,14,11.69999981,8.100000381,3.700000048,,31
1,259,264,55,1,1,2,B8,1,BS08,100,100,100,96,92,84,77,65,56,30,11,6.800000191,4,2,,44
2,259,264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43
1,260,213,55,1,2,2,BAX18,1,BSX18,100,100,100,99,98,94,91,84,77,53,26,14.80000019,9.100000381,4.199999809,3.700000048,23.39999962
1,260,214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47
1,260,215,55,1,1,2,B1,1,BS01,100,100,100,100,97,88,82,70,60,30,13,7.300000191,4,1.600000024,,40
1,260,216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43
1,261,261,55,1,2,2,BAX21,1,BSX21,100,100,100,100,100,100,100,91,89,69,9,3.5,2.900000095,2,1.899999976,10.5
2,261,264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43
1,263,218,55,1,1,1,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5,4.099999905,1.799999952,,42
1,264,214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47
1,264,218,55,1,2,2,BAX22,1,BSX22,100,100,100,100,96,96,94,91,87,59,28,17.5,9.5,3.200000048,2.599999905,13.10000038
2,264,217,55,2,1,1,B9,1,BS09,100,95,95,92,88,82,77,69,62,32,14,8.899999619,4.699999809,2.299999952,,38
2,264,261,55,2,2,2,BAX10,1,BSX10,100,100,100,99,99,98,96,95,91,69,29,11.89999962,7.099999905,3.700000048,3.299999952,8.600000381
1,265,216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962
1,265,216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43
1,903,903,55,1,1,3,TP5,1,BS59,100,100,100,100,100,100,100,95,95,67,15,2.099999905,3,3,3,0
1,908,908,55,1,1,3,TP2,1,BS56,100,100,100,100,100,100,100,100,100,96,33,1.799999952,3,3,3,0
1,909,908,55,1,1,3,TP2,1,BS56,100,100,100,100,100,100,100,100,100,96,33,1.799999952,3,3,3,0
1,3015,3015,55,1,1,2,BX04,1,BSX04,100,100,100,98,97,95,94,92,88,56,9,2,1.399999976,0.300000012,,12
1,3019,3019,55,1,1,1,BX03,1,BSX03,100,100,94,90,87,83,81,76,70,36,8,3.400000095,0.899999976,0.100000001,,30
1,A901,A901,55,1,1,1,TP1,1,BS55,100,100,100,100,97,93,90,84,79,62,38,29.29999924,19,8,7,0
1,A908,A908,55,1,1,1,TP4,1,BS55,100,100,100,95,92,88,86,80,75,62,48,39.70000076,26,11,10,0
1,6031,6031,56,1,1,2,TP1,1,BS91,100,100,100,100,84,62,52,34,34,31,25,17.89999962,16.10000038,9.699999809,9,66
1,6032,6032,56,1,1,1,BA*,1,BS**,100,100,96,89,82,69,60,39,31,23,20,16.10000038,10.89999962,4.300000191,3.5,69
1,B320,7775,56,1,1,2,TP1,1,BS92,100,95,93,90,88,86,84,77,51,42,29,20.89999962,10.19999981,4,3.099999905,49
1,B330,7775,56,1,1,1,BA*,1,BS**,100,100,100,100,99,97,95,88,84,71,35,23.29999924,18.89999962,6.099999905,4.300000191,16
1,B360,7775,56,1,1,2,TP1,1,BS92,100,95,93,90,88,86,84,77,51,42,29,20.89999962,10.19999981,4,3.099999905,49
1,1003,1003,72,1,1,2,BA*,1,BS**,100,100,99,96,91,83,78,68,61,45,26,19,16,8.199999809,0,39
1,4121,4121,72,1,1,2,BA*,1,BS**,100,99,99,98,95,89,83,69,58,44,38,31.70000076,25,9.800000191,0,42
1,503,503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14
1,505,503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14
1,507,503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14
1,508,503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14
1,506,503,83,1,4,1,BAX08,5,BSX08,100,100,100,100,98,96,95,91,88,81,67,43,26.70000076,11.30000019,,12
2,507,502,83,2,1,2,TP1,1,BS55,100,100,100,100,99,99,99,99,98,94,57,8.899999619,9.800000191,6,,2
1,6450,6450,83,1,1,2,TP2,1,BS57,100,100,100,100,100,99,99,99,99,95,43,7.599999905,6.800000191,4.099999905,,1
1,6454,6454,83,1,1,2,TP2,2,BS56,100,100,100,100,100,100,100,99,97,94,84,34.09999847,12.80000019,8.5,,3
1,A310,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0
1,A340,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0
1,A350,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0
1,1802,1802,84,1,1,1,BX02,1,BSX02,100,100,100,99,97,92,89,87,85,69,32,19.20000076,18,9.5,8.600000381,15
1,1808,1808,85,1,1,2,TP1,1,BS55,52,51,50,44,40,37,33,27,21,8,3,2.099999905,1.799999952,0.800000012,0.699999988,79
1,961,901,87,1,1,2,A01A01,1,BS01A01,100,100,100,100,100,100,100,100,100,95,49,12.30000019,2.700000048,,,0
1,961,903,87,1,1,2,A01A03,1,BS01A03,100,100,100,100,100,100,100,100,100,70,46,13,3.200000048,2,,0.100000001
1,1127,1127,89,1,1,1,BA*,1,BS**,95,92,90,88,86,84,81,76,71,59,39,25.5,19,9,8,29
1,2011,2011,89,1,1,2,TP1,1,BS55,100,99,97,97,96,95,93,89,84,72,60,49.40000153,33.09999847,13.19999981,11.89999962,16
1,3002,3002,89,1,1,1,BX05,1,BSX05,100,100,100,98,97,94,92,83,74,61,49,27.29999924,22.5,9.800000191,9.800000191,26
1,3015,3015,89,1,1,1,BX03,1,BSX03,100,100,100,99,97,95,93,91,89,84,29,2,1.200000048,0,0,12
1,B331,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2
1,B340,6405,90,1,1,1,TP1,1,BS55,100,100,100,100,100,99,98,96,92,73,58,40,26.70000076,13.39999962,,8
1,B350,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2
1,B351,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2
1,503,508,1,1,1,2,BA6,1,BS06,100,100,100,100,100,98.40000153,97.80000305,96.40000153,94.40000153,70.69999695,33.90000153,23.20000076,14.39999962,8.600000381,,5.599999905
1,505,508,1,1,1,2,BA5,1,BS05,100,100,100,100,100,96.90000153,95.90000153,94.30000305,92.30000305,70.5,33,22.39999962,19.10000038,14.80000019,,7.699999809
1,506,506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905
1,506,508,1,1,1,2,BA6,1,BS06,100,100,100,100,100,98.40000153,97.80000305,96.40000153,94.40000153,70.69999695,33.90000153,23.20000076,14.39999962,8.600000381,,5.599999905
1,507,4155,1,1,1,2,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076,25.10000038,22,,7
1,507,4155,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,95,94,74,40,25.29999924,23.29999924,19.20000076,,6
1,508,506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905
1,509,506,1,1,4,2,BA303,2,BS303,100,100,100,100,99,98,97,94,92,65,36,22.60000038,19.5,13.5,,8
1,563,506,1,1,4,2,BA303,2,BS303,100,100,100,100,99,98,97,94,92,65,36,22.60000038,19.5,13.5,,8
1,563,506,1,1,1,1,BA1,1,BS01,100,100,100,100,100,98.69999695,98,97.30000305,96.19999695,65.19999695,30.60000038,18.89999962,13.39999962,7.300000191,,3.799999952
1,563,4155,1,1,1,2,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076,25.10000038,22,,7
1,564,506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905
1,564,508,1,1,1,2,BA4,1,BS04,100,100,100,100,100,97.09999847,95.59999847,93.80000305,91.90000153,68.30000305,33.40000153,23.10000038,19.5,15.39999962,,8.100000381
1,603,606,1,1,3,2,BA507,2,BS312,100,100,94,90,87,80,76,67,60,53,50,46,34.29999924,23.70000076,,40
1,604,606,1,1,3,2,BA507,2,BS312,100,100,94,90,87,80,76,67,60,53,50,46,34.29999924,23.70000076,,40
1,606,606,1,1,3,2,BAX04,2,BSX04,100,100,98,88,83,76,72,64,58,53,50,47.29999924,34.90000153,24.5,,42
1,606,606,1,1,3,2,BAX03,2,BSX03,100,100,95,90,87,82,79,72,66,59,57,52.5,40,26.60000038,,34
1,661,606,1,1,3,1,BAX02,2,BSX02,100,100,97,96,94,92,90,86,83,75,71,65,47.20000076,32.5,,17
1,662,606,1,1,3,2,BAX03,2,BSX03,100,100,95,90,87,82,79,72,66,59,57,52.5,40,26.60000038,,34
1,662,606,1,1,1,3,TP2,2,BS58,100,100,98,91,85,77,72,63,56,49,46,42,34.70000076,23.60000038,,44
1,662,606,1,1,3,1,BA511,2,BS306,100,100,100,97,93,88,85,78,71,61,57,50.79999924,34.09999847,23.39999962,,29
1,4126,4126,1,1,1,2,BA*,1,BS**,100,100,100,100,99,98,95,90,86,83,52,27.89999962,23,11.5,0,14
1,4129,4129,1,1,1,1,BA*,2,BS**,100,100,100,100,99,96,94,88,78,60,48,34.90000153,26.5,14.80000019,0,22
1,5008,5008,1,1,1,2,BA*,1,BS**,100,100,100,100,99,97,95,91,88,71,61,46.20000076,32,7.5,0,12
1,A340,4125,1,1,1,2,BA*,1,BS**,100,100,100,100,98,95,91,86,81,53,36,28.70000076,24,18,0,19
1,B320,1019,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,96,95,89,77,53.20000076,28,15.10000038,0,5
1,B330,1019,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,96,95,89,77,53.20000076,28,15.10000038,0,5
1,B350,1019,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,96,95,89,77,53.20000076,28,15.10000038,0,5
1,B350,1019,1,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,99,72,15,3.5,0,0,0,1
1,C320,4155,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,95,94,74,40,25.29999924,23.29999924,19.20000076,,6
1,C330,4155,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,95,94,74,40,25.29999924,23.29999924,19.20000076,,6
1,6010,6010,2,1,1,2,TP1,1,BS91,100,95,92,78,73,64,58,45,36,21,14,9.100000381,5.800000191,1.600000024,1.5,64
1,113,113,4,1,1,2,B317,1,BS17,100,100,98,96,93,89,86,77,58,22,11,8.800000191,5.699999809,2.700000048,2.299999952,42
1,115,114,4,1,1,2,B309,1,BS09,100,96,94,85,82,77,74,64,51,31,24,19.10000038,12.30000019,7.699999809,7.199999809,49
1,117,122,4,1,1,2,B313,1,BS13,100,93,90,86,84,79,76,69,60,39,27,18.60000038,11.39999962,6.699999809,6,40
1,119,119,4,1,1,2,B307,1,BS07,100,100,100,100,95,87,82,71,58,33,22,13.19999981,11.10000038,5.199999809,4.699999809,42
1,120,120,4,1,3,1,BA265,2,BS265,100,100,100,100,97,91,88,78,66,44,33,24.39999962,13.19999981,7.599999905,,34
1,121,160,4,1,1,2,B301,1,BS01,100,100,96,92,87,80,72,62,52,32,21,13.5,9.300000191,5.800000191,5.199999809,48
1,121,161,4,1,1,2,B318,1,BS18,100,95,85,81,78,72,68,58,48,28,19,12.69999981,10,5.599999905,5.199999809,52
1,122,116,4,1,1,2,B310,1,BS10,100,100,100,99,96,87,82,71,60,36,25,16.29999924,8.899999619,3.799999952,3.299999952,40
1,123,120,4,1,3,1,BA265,2,BS265,100,100,100,100,97,91,88,78,66,44,33,24.39999962,13.19999981,7.599999905,,34
1,160,160,4,1,1,2,B301,1,BS01,100,100,96,92,87,80,72,62,52,32,21,13.5,9.300000191,5.800000191,5.199999809,48
1,161,121,4,1,3,1,BA263,2,BS263,100,100,100,100,97,87,82,70,58,36,25,15.80000019,8.5,4.5,,42
1,162,121,4,1,1,2,B314,1,BS14,100,100,93,87,83,76,73,65,53,33,23,15.60000038,10.89999962,6.300000191,4.800000191,47
1,162,160,4,1,1,2,B301,1,BS01,100,100,96,92,87,80,72,62,52,32,21,13.5,9.300000191,5.800000191,5.199999809,48
1,163,161,4,1,3,1,BA266,3,BS266,100,99,97,94,92,87,85,76,61,34,24,17.89999962,9.699999809,4.300000191,,39
1,214,261,4,1,1,2,B301,1,BS01,100,100,98,97,96,92,90,83,78,56,40,29.89999962,14,6.800000191,6.199999809,22
1,218,222,4,1,1,2,B303,1,BS03,100,100,100,98,95,92,89,81,71,45,31,21.70000076,12.69999981,6.5,5.699999809,29
1,218,265,4,1,1,2,B315,1,BS15,100,100,99,97,96,95,93,88,77,51,37,25.70000076,15.5,7.699999809,7,23
1,218,267,4,1,1,2,B316,1,BS16,100,100,100,99,98,97,95,90,85,58,44,30.89999962,18.10000038,9.899999619,8.600000381,15
1,219,217,4,1,1,2,B309,1,BS09,100,100,100,100,99,96,94,89,84,56,36,22.5,12.39999962,6.099999905,5,16
1,221,216,4,1,1,2,B306,1,BS06,100,100,100,100,99,97,93,83,75,49,35,25.60000038,13.5,6.900000095,6,25
1,221,217,4,1,1,2,B309,1,BS09,100,100,100,100,99,96,94,89,84,56,36,22.5,12.39999962,6.099999905,5,16
1,222,265,4,1,1,2,B315,1,BS15,100,100,99,97,96,95,93,88,77,51,37,25.70000076,15.5,7.699999809,7,23
1,223,216,4,1,1,2,B306,1,BS06,100,100,100,100,99,97,93,83,75,49,35,25.60000038,13.5,6.900000095,6,25
1,224,263,4,1,1,2,B313,1,BS13,100,100,100,98,97,95,94,89,82,58,44,33,20.29999924,10.39999962,8.800000191,18
1,262,217,4,1,1,2,B309,1,BS09,100,100,100,100,99,96,94,89,84,56,36,22.5,12.39999962,6.099999905,5,16
1,262,223,4,1,1,2,B308,1,BS08,100,100,100,99,97,95,93,88,82,53,34,21.10000038,12.19999981,6.5,5.699999809,18
1,264,222,4,1,1,2,B303,1,BS03,100,100,100,98,95,92,89,81,71,45,31,21.70000076,12.69999981,6.5,5.699999809,29
1,267,222,4,1,1,2,B303,1,BS03,100,100,100,98,95,92,89,81,71,45,31,21.70000076,12.69999981,6.5,5.699999809,29
1,501,505,4,1,1,2,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076,18.60000038,9.300000191,7.800000191,29
1,502,504,4,1,1,2,TP1,1,BS92,100,100,99,98,95,90,86,73,59,41,33,25.5,13.19999981,6.099999905,5.5,41
1,560,507,13,1,1,1,BA*,1,BS**,100,100,100,99,97,95,88,79,70,51,43,33.40000153,20.60000038,7.099999905,,30
1,560,509,13,1,3,2,BA306,2,BS303,100,100,100,100,99,98,95,87,78,66,61,50.5,30.20000076,11.89999962,,22
1,561,509,13,1,3,2,BA501,2,BS304,100,100,100,99,96,89,85,75,64,51,45,33.90000153,19.39999962,6.699999809,5.5,36
1,565,509,13,1,1,2,BA*,1,BS**,100,100,100,99,96,93,88,77,68,55,49,39.40000153,23.29999924,8,,32
1,566,509,13,1,3,2,BA306,2,BS303,100,100,100,100,99,98,95,87,78,66,61,50.5,30.20000076,11.89999962,,22
1,560,502,4,1,1,2,TP2,1,BS92,100,100,100,100,100,97,96,87,67,43,36,28.5,15.39999962,6.900000095,5.599999905,33
1,560,505,4,1,1,2,BA*,1,BS*3,100,100,100,99,97,96,94,87,74,55,47,38.70000076,18.60000038,9.300000191,7.800000191,29
1,1001,1001,4,1,1,1,BA*,2,BS**,100,100,100,99,98,96,94,87,78,54,39,30.89999962,17.29999924,8.399999619,5.400000095,22
1,1003,1003,4,1,1,1,BA*,2,BS**,100,100,100,100,99,97,96,87,75,55,43,34.40000153,22.20000076,10.39999962,7.199999809,25
1,1018,1018,4,1,1,1,BA*,2,BS**,100,100,99,97,94,89,84,69,51,33,23,17.29999924,13,5.800000191,4.699999809,49
1,1024,1024,4,1,1,1,BA*,2,BS**,100,100,99,95,91,82,77,64,56,44,38,28.5,20.5,13.39999962,10.30000019,44
1,1034,1034,4,1,1,2,TP1,1,BS92,100,100,100,100,99,98,97,92,84,67,35,21.20000076,15.5,8.399999619,5.400000095,16
1,6054,6054,4,1,1,2,TP1,1,BS92,100,100,100,100,100,99,98,94,77,50,37,28.60000038,13,4.599999905,3.799999952,23
1,7079,7079,4,1,1,2,TP2,1,BS92,100,100,99,99,98,97,96,95,90,70,60,51.09999847,29.20000076,10.69999981,0,10
1,7079,7079,4,1,1,1,TP1,1,BS92,100,100,100,99,98,97,97,94,89,69,60,50.90000153,27.39999962,9.399999619,0,11
1,A330,1036,4,1,1,1,BA*,1,BS**,100,100,99,98,96,92,88,76,56,29,17,12.39999962,8.899999619,6,5,44
1,A390,1036,4,1,1,1,BA*,1,BS**,100,100,99,98,96,92,88,76,56,29,17,12.39999962,8.899999619,6,5,44
1,A445,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A447,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A448,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A456,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A460,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A461,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74
1,A903,A903,4,1,1,2,B24,1,BS24,100,100,100,98,94,87,83,70,60,35,22,13.39999962,9.199999809,4.400000095,3.599999905,40
1,B902,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37
1,B961,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37
1,C310,1017,4,1,1,1,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076,18.39999962,8.800000191,6.5,45
1,C350,1017,4,1,1,2,TP1,2,BS92,100,96,93,87,83,76,72,59,47,32,23,17.89999962,11.10000038,6.300000191,4.199999809,53
1,119,119,5,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,99,94,49,31,15.30000019,7.699999809,6.699999809,1
1,120,117,5,1,7,1,BA*,1,BS**,100,100,100,99,99,98,98,98,94,83,25,11.19999981,8.699999809,4.199999809,,6
1,121,113,5,1,6,2,BA*,1,BS**,100,100,100,100,100,100,100,100,97,88,45,18.60000038,11,4.199999809,,3
1,122,117,5,1,7,2,BA*,1,BS**,100,100,100,100,100,100,100,99,96,84,37,19.5,14.80000019,6.900000095,,4
1,217,217,5,1,1,3,B4,1,BS04,100,100,100,100,99.5,86.30000305,76.69999695,54.59999847,37.79999924,24,14.69999981,10.5,6.800000191,1.899999976,0,62.20000076
1,218,219,5,1,1,3,B3,1,BS03,100,100,98.80000305,97.69999695,94.90000153,85,76.30000305,58.09999847,43.40000153,30.20000076,21.70000076,17.20000076,11.80000019,6.199999809,0,56.59999847
1,219,219,5,1,1,3,B3,1,BS03,100,100,98.80000305,97.69999695,94.90000153,85,76.30000305,58.09999847,43.40000153,30.20000076,21.70000076,17.20000076,11.80000019,6.199999809,0,56.59999847
1,A430,4021,5,1,1,1,BA*,1,BS**,91,91,89,86,81,75,70,45,40,34,29,23.20000076,15,5.699999809,0,60
1,202,204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1
1,204,204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1
1,209,202,6,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,80,44,18.10000038,6.5,2.700000048,,0
1,501,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,501,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,502,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,503,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,503,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,504,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,504,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,504,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,505,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,505,502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17
1,505,505,6,1,1,1,BA4,1,BS02,100,98,93,89,84,78,73,62,50,30,19,11.19999981,4.800000191,2.200000048,,50
1,505,509,6,1,1,2,BA6,1,BS02,100,100,100,100,100,99,98,97,91,60,35,20.39999962,13.39999962,7,,9
1,506,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,506,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,506,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,507,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,507,560,6,1,1,1,BA7,1,BS01,100,100,100,100,99,98,96,92,84,49,28,16.5,13.5,8.100000381,,16
1,508,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,508,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,508,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,508,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,508,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,509,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,560,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,560,509,6,1,1,2,BA5,1,BS01,100,94,94,93,93,93,93,90,87,59,35,19.70000076,15.30000019,7.900000095,,13
1,566,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,566,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,567,505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10
1,567,507,6,1,1,2,TP2,1,BS93,100,100,100,100,100,100,100,99,96,64,36,21.79999924,12.60000038,6.199999809,,4
1,569,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,570,501,6,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,96,66,35,16.70000076,9.399999619,4.199999809,,4
1,570,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,571,560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17
1,602,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,606,659,6,1,3,1,BA262,4,BS262,100,100,100,91,86,79,73,59,44,25,17,10.89999962,4.599999905,1.299999952,1,56
1,607,659,6,1,3,1,BA262,4,BS262,100,100,100,91,86,79,73,59,44,25,17,10.89999962,4.599999905,1.299999952,1,56
1,607,3005,6,1,1,2,BA*,1,BS**,100,92,86,77,70,63,57,47,38,24,19,13.30000019,8.300000191,1.399999976,1.100000024,62
1,608,663,6,1,3,1,BA264,10,BS264,100,93,87,78,71,61,55,42,29,17,12,6.5,3.400000095,0.800000012,0.400000006,71
1,659,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,662,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,2041,2041,6,1,2,1,BA*,1,BS**,100,100,100,93,87,76,67,50,40,28,22,16.29999924,11.30000019,5,4.199999809,60
1,3005,3005,6,1,1,2,BA*,1,BS**,100,92,86,77,70,63,57,47,38,24,19,13.30000019,8.300000191,1.399999976,1.100000024,62
1,3019,3019,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,98,95,79,68,52.79999924,28.70000076,16.70000076,15,5
1,3021,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16
