LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,SHRP_TEST,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING
0805,1,0805,28,1,3,1,SS01,BAX02,1,BSX02,100,100,98,96,89,80,75,65,56,38,28,26
0805,1,0805,28,1,3,2,SS01,BAX03,1,BSX03,100,100,98,92,87,81,77,70,63,50,43,40.90000153
3081,1,3081,28,1,1,1,SS01,BA*,2,BS**,100,100,100,100,100,100,100,100,98,97,67,30.39999962
5805,1,5805,28,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,97,77,12,2
A330,1,1802,28,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,96,64,21,6.800000191
A330,2,1802,28,2,1,1,UG01,BA*,1,BG**,100,100,100,100,100,100,100,99,97,79,28,17.39999962
A350,1,1802,28,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,98,70,11,1.700000048
0502,1,0508,29,1,1,2,SS01,A3,1,BS03,97,94,92,90,88,,86,83,78,67,62,58
0503,1,0508,29,1,1,2,SS01,A3,1,BS03,97,94,92,90,88,,86,83,78,67,62,58
0504,1,0502,29,1,1,1,SS01,BX02,1,BSX02,100,96,92,87,81,74,67,53,44,35,33,30.20000076
0504,2,0506,29,2,3,2,SS01,BAX01,2,BGX01,100,100,100,100,99,85,73,49,33,20,17,14.10000038
0504,2,0509,29,2,3,2,SS01,BAX02,2,BGX02,100,100,100,100,100,89,76,51,35,22,18,15.5
0505,1,0506,29,1,1,1,SS01,BAX16,1,BSX16,100,96,86,78,73,67,62,55,49,43,41,39.5
0505,2,0506,29,2,3,2,SS01,BAX01,2,BGX01,100,100,100,100,99,85,73,49,33,20,17,14.10000038
0505,2,0508,29,2,1,2,UG01,BAX17,1,BGX17,100,100,100,100,100,93,83,58,42,24,19,14.80000019
0506,1,0506,29,1,1,1,SS01,BAX16,1,BSX16,100,96,86,78,73,67,62,55,49,43,41,39.5
0506,2,0502,29,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,100,89,76,51,34,20,16,13.39999962
0506,2,0506,29,2,3,1,SS01,BAX03,2,BGX03,100,100,100,100,100,89,76,51,35,22,18,15.19999981
0506,2,0509,29,2,3,2,SS01,BAX02,2,BGX02,100,100,100,100,100,89,76,51,35,22,18,15.5
0507,1,0502,29,1,1,1,SS01,BX02,1,BSX02,100,96,92,87,81,74,67,53,44,35,33,30.20000076
0507,1,0506,29,1,3,1,SS01,BAX06,2,BSX06,93,86,82,75,68,61,56,47,41,36,34,32.59999847
0507,2,0506,29,2,3,2,SS01,BAX01,2,BGX01,100,100,100,100,99,85,73,49,33,20,17,14.10000038
0507,2,0509,29,2,3,2,SS01,BAX02,2,BGX02,100,100,100,100,100,89,76,51,35,22,18,15.5
0508,2,0502,29,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,100,89,76,51,34,20,16,13.39999962
0509,1,0508,29,1,1,2,SS01,A3,1,BS03,97,94,92,90,88,,86,83,78,67,62,58
0706,2,0701,29,2,1,2,UG01,TP1,1,BG55,100,100,100,92,83,69,62,48,32,19,14,12.19999981
0901,2,0902,29,2,1,1,SS01,A01A02,1,BG01A02,100,100,100,100,100,,94,88,83,57,,32
0901,2,0903,29,2,1,2,UG01,A02A03,1,BG02A03,100,97,83,64,54,,34,24,19,12,,9
0901,2,0959,29,2,1,1,SS01,A02A59,1,BG02A59,100,100,100,100,100,100,100,100,99,98,,96
0901,2,0963,29,2,1,2,UG01,A02A63,1,BG02A63,100,100,100,100,100,100,100,100,99,95,,91
0901,2,0963,29,2,1,2,UG01,A01A63,1,BG01A63,100,94,91,87,85,,81,79,77,65,,57
0901,2,0964,29,2,1,2,UG01,A01A64,1,BG01A64,100,100,100,100,100,,99,98,98,94,,91
0902,1,0901,29,1,1,1,SS01,A01A01,2,BS01A01,100,100,99,97,92,,80,71,66,51,,37
0902,2,0902,29,2,1,1,SS01,A01A02,1,BG01A02,100,100,100,100,100,,94,88,83,57,,32
0902,2,0961,29,2,1,2,UG01,A01A61,1,BG01A61,100,100,100,100,100,100,100,100,100,98,,96
0902,2,0962,29,2,1,2,UG01,A02A62,1,BG02A62,100,100,100,100,100,100,100,99,99,96,,87
0903,2,0963,29,2,1,2,UG01,A01A63,1,BG01A63,100,94,91,87,85,,81,79,77,65,,57
4069,1,4069,29,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,100,99,98,95,40,6,2.200000048
6067,1,6067,29,1,1,2,SS01,TP1,1,BS55,100,95,92,87,83,77,75,68,62,53,31,23.29999924
6067,2,6067,29,2,1,1,SS01,BX01,1,BGX01,100,100,100,98,96,87,71,53,40,27,20,13.60000038
B330,1,1002,29,1,1,1,SS01,BX02,1,BSX02,100,100,99,92,88,83,79,70,62,53,48,43
B330,2,1002,29,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,99,87,80,62,48,37,25,18.60000038
B330,2,1002,29,2,1,2,UG01,TP1,1,BG55,100,100,100,100,96,79,70,49,36,27,19,14.19999981
B340,2,1002,29,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,99,87,80,62,48,37,25,18.60000038
B351,2,1002,29,2,1,2,UG01,TP1,1,BG55,100,100,100,100,96,79,70,49,36,27,19,14.19999981
0113,1,0116,30,1,1,2,SS01,B8,1,BS08,100,100,100,100,100,99,99,97,95,92,66,32.09999847
0114,1,0113,30,1,1,2,SS01,B7,1,BS07,100,100,100,100,100,100,100,100,99,98,61,27.79999924
0114,1,0119,30,1,1,2,SS01,B11,1,BS11,100,100,100,100,100,100,100,98,96,94,65,28.79999924
0114,1,0122,30,1,1,2,SS01,B12,1,BS12,100,100,100,100,100,100,100,100,99,98,48,14.69999981
0117,1,0113,30,1,1,2,SS01,B7,1,BS07,100,100,100,100,100,100,100,100,99,98,61,27.79999924
0117,1,0116,30,1,1,2,SS01,B8,1,BS08,100,100,100,100,100,99,99,97,95,92,66,32.09999847
0117,1,0117,30,1,1,2,SS01,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038
0118,1,0117,30,1,1,2,SS01,B3,1,BS03,100,100,100,100,100,100,100,99,99,98,68,23.10000038
0118,1,0122,30,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,100,100,99,99,98,79,23.10000038
0119,1,0113,30,1,1,2,SS01,B1,1,BS01,100,100,96,86,79,71,65,53,43,31,18,10.19999981
0119,1,0117,30,1,1,2,SS01,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038
0119,1,0122,30,1,1,2,SS01,B12,1,BS12,100,100,100,100,100,100,100,100,99,98,48,14.69999981
0120,1,0113,30,1,1,2,SS01,B1,1,BS01,100,100,96,86,79,71,65,53,43,31,18,10.19999981
0120,2,0117,30,2,1,2,UG01,B14,1,BG14,100,100,100,100,89,77,70,53,40,26,16,10.39999962
0120,2,0121,30,2,1,2,UG01,B15,1,BG15,100,100,100,98,85,67,58,41,29,18,11,7.300000191
0121,1,0119,30,1,1,2,SS01,B11,1,BS11,100,100,100,100,100,100,100,98,96,94,65,28.79999924
0121,1,0122,30,1,1,2,SS01,B12,1,BS12,100,100,100,100,100,100,100,100,99,98,48,14.69999981
0121,2,0113,30,2,1,2,UG01,B13,1,BG13,100,100,100,99,88,73,64,45,32,20,12,8.199999809
0122,1,0113,30,1,1,2,SS01,B7,1,BS07,100,100,100,100,100,100,100,100,99,98,61,27.79999924
0122,1,0116,30,1,1,2,SS01,B2,1,BS02,100,100,100,100,100,99,98,97,97,96,62,23.5
0122,1,0119,30,1,1,2,SS01,B11,1,BS11,100,100,100,100,100,100,100,98,96,94,65,28.79999924
0124,1,0119,30,1,1,2,SS01,B5,1,BS05,100,100,100,99,99,99,99,98,98,97,67,20.79999924
0124,1,0122,30,1,1,2,SS01,B12,1,BS12,100,100,100,100,100,100,100,100,99,98,48,14.69999981
0502,1,0502,30,1,1,2,SS01,BA*,1,BS*2,100,99,96,92,87,83,80,75,70,64,57,41.59999847
0502,2,0508,30,2,1,1,UG01,TP1,1,BG92,100,100,100,85,74,63,57,47,41,28,17,11.30000019
0503,1,7066,30,1,1,1,SS01,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924
0503,2,7066,30,2,1,2,UG02,TP1,1,BG92,100,100,100,87,75,60,54,42,30,20,12,8.399999619
A330,2,1643,36,2,1,2,UG01,TP1,1,BG55,100,100,100,88,80,73,67,57,45,20,11,5.5
B310,1,1644,36,1,1,2,SS01,TP1,1,BS55,100,96,94,90,88,85,82,74,56,14,4,2.099999905
B310,2,1644,36,2,1,2,UG01,TP1,1,BG55,93,90,87,83,81,77,74,68,59,32,12,4.300000191
B330,1,1644,36,1,1,1,SS01,BX02,1,BSX02,100,96,94,89,86,83,80,76,71,46,18,8
B340,2,1644,36,2,1,2,UG01,TP1,1,BG55,93,90,87,83,81,77,74,68,59,32,12,4.300000191
B354,2,1644,36,2,1,1,SS01,BX01,1,BGX01,84,83,80,76,73,70,67,61,53,26,9,4.199999809
B354,2,1644,36,2,1,2,UG01,TP1,1,BG55,93,90,87,83,81,77,74,68,59,32,12,4.300000191
0506,1,0508,30,1,3,2,SS01,BA272,3,BS272,100,100,100,100,98,96,94,88,79,65,54,41.90000153
0506,3,7066,30,3,1,2,UG02,TP1,1,BG91,100,100,100,100,100,93,85,63,40,22,14,10.10000038
0507,2,0506,30,2,3,2,SS01,BA262,3,BG262,100,100,100,89,79,65,59,47,37,24,17,12.5
0507,3,0506,30,3,1,2,UG01,BA*,1,BG*1,100,100,100,97,92,82,72,52,40,23,14,8.899999619
0508,1,0508,30,1,3,2,SS01,BA272,3,BS272,100,100,100,100,98,96,94,88,79,65,54,41.90000153
0508,2,7066,30,2,1,2,UG02,TP1,1,BG92,100,100,100,87,75,60,54,42,30,20,12,8.399999619
0508,3,0506,30,3,1,2,UG01,BA*,1,BG*1,100,100,100,97,92,82,72,52,40,23,14,8.899999619
0509,1,0502,30,1,1,2,SS01,BA*,1,BS*2,100,99,96,92,87,83,80,75,70,64,57,41.59999847
0509,1,7066,30,1,1,1,SS01,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924
0509,2,0502,30,2,1,2,UG01,BA*,1,BG*4,100,100,99,83,70,56,50,38,31,20,12,8.100000381
0560,2,7066,30,2,1,1,UG02,BA*,1,BG**,100,100,100,96,86,69,61,42,30,22,16,11.69999981
0561,1,0506,30,1,1,2,SS01,BA*,1,BS*1,100,91,88,86,82,77,74,66,61,52,43,32.59999847
0561,1,0506,30,1,3,2,SS01,BA262,3,BS262,100,100,100,100,100,96,94,87,77,61,50,38.59999847
0561,1,0508,30,1,1,1,SS01,TP1,1,BS93,100,96,94,89,83,71,62,45,45,44,43,38.90000153
0561,1,7066,30,1,1,1,SS01,BA*,1,BS**,100,100,100,98,97,96,95,91,85,77,66,56.29999924
0561,2,0502,30,2,1,2,UG01,BA*,1,BG*4,100,100,99,83,70,56,50,38,31,20,12,8.100000381
0561,2,0508,30,2,1,1,UG01,TP1,1,BG92,100,100,100,85,74,63,57,47,41,28,17,11.30000019
0561,3,0508,30,3,1,1,UG01,TP1,1,BG91,100,100,100,100,100,91,81,62,49,31,19,12.69999981
0561,3,7066,30,3,1,2,UG02,TP1,1,BG91,100,100,100,100,100,93,85,63,40,22,14,10.10000038
0805,1,0806,30,1,2,1,SS01,BA264,2,BS264,100,100,98,91,87,77,70,52,37,20,14,9
0805,2,0806,30,2,1,2,UG02,B6,1,BG03,100,100,100,97,93,83,73,52,39,22,15,10.60000038
0806,1,0806,30,1,1,2,SS01,B3,1,BS03,97,84,78,71,65,59,54,42,33,19,12,8.600000381
0903,2,0903,30,2,1,1,UG01,B01A03,1,BG01A03,100,100,100,100,100,91,80,62,49,30,15,8.199999809
7084,2,7084,32,2,1,1,UG01,BA*,1,BG**,100,93,88,86,83,79,76,68,61,53,48,34.40000153
7084,3,7084,32,3,1,2,UG01,BA*,1,BG**,100,100,97,91,86,71,60,38,28,19,14,9.399999619
A330,2,1021,32,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,96,95,90,79,47,31,17.39999962
A351,2,1021,32,2,1,2,UG01,TP1,1,BG92,100,100,100,99,99,97,95,89,69,40,26,16.5
A451,1,3010,32,1,1,1,SS01,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17
A455,1,3010,32,1,1,2,SS01,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962
A455,1,3010,32,1,1,1,SS01,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17
A459,2,3010,32,2,1,2,UG02,BA*,1,BG**,100,100,100,100,93,65,53,34,23,14,10,7.099999905
A462,1,3010,32,1,1,2,SS01,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962
B310,2,7000,32,2,1,1,UG01,BA*,1,BG**,100,100,100,99,95,88,83,71,46,22,15,11.10000038
B320,2,7000,32,2,1,1,UG01,BA*,1,BG**,100,100,100,99,95,88,83,71,46,22,15,11.10000038
C330,1,2027,32,1,1,2,SS01,TP1,1,BS93,100,100,100,99,98,97,96,92,83,72,66,50.79999924
C330,2,2027,32,2,1,1,UG01,BA*,1,BG**,100,100,100,94,89,80,72,55,36,26,19,12.60000038
C350,1,2027,32,1,1,1,SS01,BA*,1,BS**,100,100,100,100,99,97,91,77,65,53,47,37.70000076
1001,2,1001,33,2,1,1,SS01,BX02,1,BGX02,100,100,97,93,89,85,81,75,68,37,17,8
0501,3,0507,34,3,3,1,SS01,BAX01,2,BGX01,100,100,96,78,73,68,65,59,50,24,9,7
0502,1,0503,34,1,1,2,SS01,TP2,1,BS56,100,100,100,99.90000153,99.40000153,98.80000305,98.09999847,96,92.5,77,43,33.79999924
0503,2,0505,34,2,1,2,UG01,TP1,1,BG55,100,100,98,84,79,74,71,64,53,20,8,6.300000191
0503,3,0502,34,2,3,1,SS01,BAX08,4,BGX08,100,100,100,99,97,95,93,88,80,51,24,15.30000019
0503,3,0508,34,3,3,1,SS01,BAX07,2,BGX07,100,100,100,98,96,94,93,90,85,64,32,22.79999924
0504,1,0502,34,1,1,2,SS01,BA4,1,BS01,100,100,97.69999695,94.69999695,92.69999695,91.19999695,90.09999847,86.59999847,81.09999847,64,36,20.20000076
0504,2,0503,34,2,1,2,UG01,TP2,1,BG56,100,100,96,86,81,77,75,71,62,29,11,7.800000191
0504,2,0508,34,2,3,1,SS01,BAX12,2,BGX12,100,100,100,100,98,96,94,91,86,66,33,24.10000038
0505,1,0560,34,1,1,2,SS01,BA1,1,BS03,100,100,98.69999695,93.09999847,91.80000305,89.5,88,83.59999847,76.30000305,49.29999924,26,18
0505,4,0505,34,4,1,2,UG01,TP1,1,BG55,100,100,98.09999847,84.09999847,79.19999695,74,71.40000153,63.90000153,53.29999924,20,8.399999619,6.300000191
0506,2,0508,34,4,3,1,SS01,BAX03,2,BGX03,100,100,94,73,64,60,58,54,49,26,10,6.800000191
0507,2,0503,34,2,1,2,UG01,TP2,1,BG56,100,100,96,86,81,77,75,71,62,29,11,7.800000191
0507,2,0507,34,2,3,1,SS01,BAX10,2,BGX10,100,100,99,97,95,92,90,85,79,58,21,12.5
0508,1,0502,34,1,1,2,SS01,BA4,1,BS01,100,100,97.69999695,94.69999695,92.69999695,91.19999695,90.09999847,86.59999847,81.09999847,64,36,20.20000076
0508,3,0560,34,2,1,2,UG01,BA1,1,BG04,100,100,98,89,87,83,80,73,64,28,15,10.39999962
0508,4,0503,34,4,1,2,UG01,TP2,1,BG56,100,100,95.90000153,86.09999847,81.19999695,76.80000305,74.90000153,70.5,62.20000076,28.70000076,11.30000019,7.800000191
0508,4,0507,34,3,3,1,SS01,BAX01,2,BGX01,100,100,96,78,73,68,65,59,50,24,9,7
0509,1,0502,34,1,1,2,SS01,BA4,1,BS01,100,100,97.69999695,94.69999695,92.69999695,91.19999695,90.09999847,86.59999847,81.09999847,64,36,20.20000076
0559,2,0503,34,2,1,2,UG01,TP2,1,BG56,100,100,96,86,81,77,75,71,62,29,11,7.800000191
0559,2,0508,34,2,3,1,SS01,BAX12,2,BGX12,100,100,100,100,98,96,94,91,86,66,33,24.10000038
0560,2,0502,34,2,1,2,UG01,BA5,1,BG02,100,100,97,93,89,82,79,71,61,30,16,9.899999619
0560,3,0507,34,3,3,1,SS01,BAX01,2,BGX01,100,100,96,78,73,68,65,59,50,24,9,7
0802,2,0801,34,2,1,7,UG01,B3,1,BG01,100,100,100,100,87,79,63,51,27,12,10,7.699999809
0859,1,0802,34,1,1,3,SS01,B2,1,BS02,100,100,100,99,99,98,97,96,93,71,20,6.400000095
0901,2,0901,34,2,1,2,UG01,A02A01,1,BG04A01,100,100,96,84,81,77,74,67,54,20,8,6
0901,2,0961,34,2,1,1,UG01,A01A61,1,BG03A61,100,100,98,80,74,70,69,65,57,25,8,5.099999905
0901,2,0962,34,3,1,1,UG01,A01A62,1,BG01A62,100,100,100,88,82,78,75,70,62,35,15,10.10000038
0901,2,1011,34,2,1,2,UG01,TP1,1,BG56,100,100,100,87,84,83,81,76,68,31,13,8.699999809
0901,3,0902,34,2,1,1,UG01,A01A02,1,BG03A02,100,100,98,83,74,70,68,64,57,29,11,5.599999905
0901,3,0903,34,2,1,2,UG01,A02A03,1,BG04A03,100,100,94,76,72,70,67,62,52,20,7,5.199999809
0901,3,0961,34,3,1,1,UG01,A01A61,1,BG01A61,100,100,98,82,78,76,74,69,60,39,22,16.10000038
0902,2,0902,34,3,1,2,UG01,A02A02,1,BG02A02,100,100,96,79,73,68,66,63,56,29,11,7.099999905
0902,2,0903,34,2,1,1,UG01,A01A03,1,BG03A03,100,100,93,79,74,71,69,64,54,20,6,3.700000048
0902,3,0961,34,3,1,2,UG01,A02A61,1,BG02A61,100,100,100,91,88,84,80,74,63,34,16,13.19999981
0903,1,0960,34,1,1,1,SS01,A01A60,1,BS01A60,100,100,100,100,99,97,96,92,82,50,25,19.20000076
0903,1,0961,34,1,1,1,SS01,A01A61,1,BS01A61,100,100,100,97,96,94,93,91,88,66,18,11.89999962
0903,2,0901,34,2,1,2,UG01,A02A01,1,BG04A01,100,100,96,84,81,77,74,67,54,20,8,6
0903,2,0902,34,3,1,1,UG01,A01A02,1,BG01A02,100,100,91,76,72,68,64,59,53,29,12,7.300000191
0903,2,1011,34,2,1,1,SS01,BX02,1,BGX02,100,100,100,89,82,77,74,69,62,35,14,9.100000381
0903,3,0901,34,3,1,1,UG01,A01A01,1,BG01A01,100,100,98,86,80,76,72,65,55,23,10,7
0903,3,0902,34,2,1,2,UG01,A02A02,1,BG04A02,100,100,100,92,84,80,78,75,68,34,11,6.900000095
0903,3,0961,34,2,1,1,UG01,A01A61,1,BG03A61,100,100,98,80,74,70,69,65,57,25,8,5.099999905
3023,2,3023,31,2,1,1,UG01,BA1,1,BG01,100,100,100,99,98,97,95,85,65,26,13,8.800000191
3033,1,3033,31,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,100,100,100,99,88,55,37.90000153
6702,1,6702,31,1,1,1,SS01,BA1,1,BS01,100,100,100,99,99,98,98,97,94,71,50,25.20000076
B410,2,3023,31,2,1,2,UG01,TP1,1,BG55,100,100,100,99,99,97,96,88,70,33,15,10
B430,2,3023,31,2,1,2,UG01,TP1,1,BG55,100,100,100,99,99,97,96,88,70,33,15,10
0101,3,0106,32,3,2,3,SS01,BA262,1,BG282,100,100,96,95,94,87,82,69,58,42,32,24.20000076
0101,3,0109,32,3,1,2,SS01,B3,1,BG03,100,96,93,88,83,71,62,48,37,23,16,10.89999962
0101,3,0110,32,3,2,3,SS01,BA263,1,BG283,100,100,100,100,98,92,86,74,64,47,36,26.89999962
0102,1,0109,32,1,1,2,SS01,B28,1,BS03,100,100,100,100,100,100,100,99,98,81,58,40.09999847
0102,3,0111,32,3,1,2,SS01,B5,1,BG05,100,97,94,90,85,72,64,50,37,23,16,11.30000019
0103,1,0111,32,1,1,2,SS01,B30,1,BS05,100,100,100,100,100,100,100,99,97,77,54,41.90000153
0104,3,0105,32,3,1,2,SS01,B6,1,BG06,100,96,90,86,81,71,65,52,40,24,17,11.60000038
0105,3,0106,32,3,1,2,SS01,B2,1,BG02,100,99,93,88,81,69,62,49,38,24,16,11
0105,3,0107,32,3,1,2,SS01,B4,1,BG04,100,100,99,95,91,82,75,60,49,31,21,14.69999981
0106,1,0107,32,1,1,2,SS01,B29,1,BS04,100,100,100,100,100,100,100,100,98,83,62,48.20000076
0106,3,0105,32,3,1,2,SS01,B6,1,BG06,100,96,90,86,81,71,65,52,40,24,17,11.60000038
0106,3,0109,32,3,1,2,SS01,B3,1,BG03,100,96,93,88,83,71,62,48,37,23,16,10.89999962
0106,3,0111,32,3,1,2,SS01,B5,1,BG05,100,97,94,90,85,72,64,50,37,23,16,11.30000019
0108,3,0106,32,3,1,2,SS01,B2,1,BG02,100,99,93,88,81,69,62,49,38,24,16,11
0109,3,0110,32,3,2,3,SS01,BA263,1,BG283,100,100,100,100,98,92,86,74,64,47,36,26.89999962
0111,1,0106,32,1,1,2,SS01,B27,1,BS02,100,100,100,100,100,100,100,99,97,77,59,50.29999924
0112,1,0111,32,1,1,2,SS01,B30,1,BS05,100,100,100,100,100,100,100,99,97,77,54,41.90000153
0112,3,0104,32,3,2,3,SS01,BA261,2,BG281,100,100,98,95,93,88,84,71,59,43,34,24.60000038
0112,3,0105,32,3,1,2,SS01,B6,1,BG06,100,96,90,86,81,71,65,52,40,24,17,11.60000038
0205,3,0211,32,3,1,2,SS01,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019
1020,1,1020,32,1,1,1,SS01,BA*,1,BS**,100,100,100,99,98,97,96,89,74,31,18,10.60000038
1021,1,1021,32,1,1,2,SS01,TP1,1,BS93,100,100,100,100,100,100,100,100,100,70,48,32
1021,2,1021,32,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,96,95,90,79,47,31,17.39999962
1030,2,1030,32,2,1,1,UG01,BA*,1,BG**,100,100,100,100,96,79,67,48,33,26,15,7.400000095
7000,1,7000,32,1,1,1,SS01,BA*,1,BS**,100,100,100,97,94,87,81,68,47,23,16,12
0504,2,0504,27,2,1,2,SS01,BAX05,5,BGX05,100,100,100,99,97,94,92,86,76,42,17,10.10000038
0117,3,0114,48,3,1,2,UG01,B15,1,BG15,100,100,99.69999695,95.80000305,86,71.09999847,63.79999924,51.09999847,32.29999924,26.29999924,17.5,7.099999905
0118,1,0116,48,1,1,2,SS01,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191
0118,1,0164,48,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381
0118,1,0167,48,1,1,2,SS01,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381
0118,3,0119,48,3,1,2,UG01,B14,1,BG14,100,100,99.69999695,92.09999847,76.19999695,57.79999924,51.29999924,39.59999847,24.79999924,19.20000076,12.19999981,6.400000095
0118,3,0120,48,3,6,1,SS01,BAX06,3,BGX06,100,100,100,93,71,47,38,28,21,17,13,8.399999619
0119,1,0116,48,1,1,2,SS01,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191
0119,1,0117,48,1,1,2,SS01,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191
0119,1,0167,48,1,1,2,SS01,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381
0121,1,0164,48,1,1,2,SS01,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381
0121,3,0117,48,3,1,2,UG01,B17,1,BG17,100,99.40000153,98.90000153,88.80000305,72.19999695,56,50.59999847,40.59999847,26.5,19.79999924,11.10000038,5.900000095
0121,3,0120,48,3,6,1,SS01,BAX06,3,BGX06,100,100,100,93,71,47,38,28,21,17,13,8.399999619
0122,1,0116,48,1,1,2,SS01,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191
0122,1,0167,48,1,1,2,SS01,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381
0123,1,0117,48,1,1,2,SS01,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191
0124,2,0120,48,2,6,1,SS01,BAX03,3,BGX03,100,100,100,100,100,96,92,78,59,43,34,18.10000038
0161,1,0162,48,1,1,2,SS01,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809
0161,2,0120,48,2,6,1,SS01,BAX03,3,BGX03,100,100,100,100,100,96,92,78,59,43,34,18.10000038
0163,1,0121,48,1,1,2,SS01,B4,1,BS04,100,100,100,100,100,100,99.69999695,99.5,99.30000305,99.09999847,54.70000076,8.5
0163,1,0123,48,1,1,2,SS01,B9,1,BS09,100,100,100,100,100,96.90000153,96.90000153,95.59999847,94.80000305,94.09999847,50.09999847,8.199999809
0163,3,0163,48,3,1,2,UG01,B13,1,BG13,100,100,100,96.09999847,86.30000305,73.5,67.09999847,52.5,39.20000076,25.20000076,20.5,16.60000038
0165,1,0113,48,1,1,2,SS01,B7,1,BS07,100,100,100,100,100,100,100,99.90000153,99.80000305,99.69999695,62,6.400000095
0167,1,0113,48,1,1,2,SS01,B7,1,BS07,100,100,100,100,100,100,100,99.90000153,99.80000305,99.69999695,62,6.400000095
1076,1,1076,48,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,96,93,69,25.60000038
1076,2,1076,48,2,1,2,UG01,TP1,1,BG55,100,100,97,84,76,64,56,43,40,35,26,12.69999981
1122,3,1122,48,3,1,1,UG01,BA*,1,BG**,100,100,100,98,93,83,75,57,47,32,27,21.70000076
1123,2,1123,48,2,1,2,UG01,TP1,2,BG55,100,100,100,92,85,72,62,39,34,25,22,19
3749,1,3749,48,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,99,99,96,90,74,48.59999847
3769,1,3769,48,1,1,1,SS01,BA*,1,BS**,100,100,100,98,96,94,89,79,75,67,50,22.79999924
3769,2,3769,48,2,1,1,UG01,BA*,1,BG**,100,100,100,90,80,71,62,49,42,35,28,12.39999962
3855,3,3855,48,3,1,1,UG01,BA*,1,BG**,100,100,99,94,90,86,81,69,59,39,27,18.10000038
4142,1,4142,48,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,99,95,86,42.90000153
4142,1,4142,48,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,62,14,5.5
4142,2,4142,48,2,1,2,UG01,BA*,1,BG**,100,100,100,100,100,99,99,97,95,55,19,11.80000019
5278,1,5278,48,1,1,1,SS01,BA*,1,BS**,100,100,100,97,93,87,81,68,61,50,35,25.39999962
5284,1,5284,48,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,99,98,95,90,84,72,43.09999847
6179,3,6179,48,3,1,2,UG01,TP1,1,BG55,100,100,100,98,93,86,80,71,62,49,42,26.70000076
A340,1,1094,48,1,1,1,SS01,BA*,1,BS**,100,100,98,93,90,86,84,80,70,56,47,39.59999847
A340,2,1094,48,2,1,1,UG01,BA*,1,BG**,100,100,100,96,91,80,72,51,38,26,22,17.79999924
