LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,LIQUID_LIMIT,PLASTIC_LIMIT,PLASTICITY_INDEX,CONSTRUCTION_NO
2,0804,0804,49,2,1,2,B5,BS05,29,21,8,1
1,1001,1001,49,1,1,2,TP1,BS92,,,NP,1
2,1004,1004,49,2,1,2,TP1,BG91,0,0,NP,1
3,1005,1005,49,3,1,2,TP1,BG91,16,0,NP,1
2,1006,1006,49,2,1,2,TP1,BG91,17,12,5,1
1,1007,1007,49,1,1,1,BA*,BS**,0,0,NP,1
1,1008,1008,49,1,1,2,TP1,BS92,27,16,11,1
1,3011,3011,49,1,1,2,BA*,BS**,21,14,7,1
2,7082,7082,49,2,1,1,BA1,BG02,0,0,NP,1
1,7083,7083,49,1,1,2,BA*,BS**,19,14,5,1
2,7083,7083,49,2,1,2,BA*,BG**,0,0,NP,1
1,7085,7085,49,1,1,1,TP1,BS91,,,NP,1
1,A310,1004,49,1,1,1,BA*,BS**,0,0,NP,1
1,A320,1004,49,1,1,2,TP1,BS92,0,0,NP,1
2,A332,1004,49,2,1,2,TP1,BG91,0,0,NP,1
1,A351,1004,49,1,1,2,TP1,BS92,0,0,NP,1
1,A352,1004,49,1,1,1,BA*,BS**,0,0,NP,1
1,A390,1004,49,1,1,2,TP1,BS92,0,0,NP,1
3,B310,1017,49,3,1,1,BA*,BG**,22,17,5,2
2,0603,0608,42,2,4,3,BA6,BG06,,,NP,2
2,0604,0603,42,2,3,3,B5,BG05,,,,2
2,0605,0604,42,2,3,2,BAX01,BGX01,20,14,6,6
2,0606,0604,42,2,3,2,BAX01,BGX01,20,14,6,6
2,0606,0662,42,2,3,1,BA508,BG246,18,15,3,2
2,0607,0608,42,2,4,3,BA6,BG06,,,NP,2
1,0608,0608,42,1,4,3,BA6,BS06,22,15,7,2
2,0660,0604,42,2,3,2,BAX01,BGX01,20,14,6,6
1,0661,0608,42,1,4,3,BA6,BS06,22,15,7,2
2,0662,0608,42,2,5,2,BA244,BG244,20,15,5,2
1,1599,1599,42,1,1,2,TP1,BS55,25,20,5,1
2,1606,1606,42,2,1,2,BX01,BGX01,21,15,6,1
1,1608,1608,42,1,1,1,BX02,BSX02,33,19,14,1
2,1610,1610,42,2,1,2,BX02,BGX02,19,18,1,1
2,1613,1613,42,2,1,2,BX02,BGX02,0,0,NP,1
1,1623,1623,42,1,1,1,BX03,BSX03,20,16,4,1
2,1690,1690,42,2,1,1,BX01,BGX01,0,0,NP,1
2,1690,1690,42,2,1,2,BX02,BGX02,17,15,2,1
1,1691,1691,42,1,1,2,BX03,BSX03,21,0,NP,1
1,5020,5020,42,1,1,1,BX03,BSX03,30,24,6,1
1,7025,7025,42,1,1,1,BX03,BSX03,24,18,6,1
1,A320,1605,42,1,1,1,BX02,BSX02,23,16,7,1
1,A350,1605,42,1,1,2,TP1,BS55,28,19,9,1
2,A350,1605,42,2,1,2,TP1,BG55,22,14,8,1
1,A410,1690,42,1,1,1,BX04,BSX04,29,19,10,1
1,A430,1690,42,1,1,1,BX04,BSX04,29,19,10,1
1,B330,1597,42,1,1,2,TP1,BS55,29,22,7,1
2,B330,1597,42,2,1,1,BX01,BGX01,22,18,4,1
1,C411,1606,42,1,1,2,BX03,BSX03,34,18,16,1
1,7401,7401,44,1,1,1,BX01,BSX01,0,0,NP,1
1,1011,1011,45,1,1,2,BA*,BS**,,,NP,1
1,1011,1011,45,1,1,1,BA*,BS**,,,NP,1
1,5035,5035,45,1,1,1,BA*,BS**,20,14,6,1
1,0601,0603,46,1,3,2,BAX05,BSX05,48,20,28,5
1,0601,0604,46,1,3,2,BAX06,BSX06,51,21,30,4
1,0601,0660,46,1,1,1,BA2,BS02,36,23,13,1
1,0601,0660,46,1,1,1,BAX07,BSX07,34,22,12,1
1,0602,0602,46,1,1,1,BA8,BS08,45,23,22,1
1,0603,0603,46,1,1,1,BA4,BS04,51,25,26,1
1,0603,0660,46,1,1,1,BA1,BS01,36,22,14,1
1,0604,0602,46,1,1,1,BA7,BS07,46,24,22,1
1,0604,0603,46,1,1,1,BAX02,BSX02,49,21,28,1
1,0604,0660,46,1,1,1,BAX07,BSX07,34,22,12,1
1,0605,0602,46,1,1,1,BA8,BS08,45,23,22,1
1,0605,0603,46,1,1,1,BAX02,BSX02,49,21,28,1
1,0606,0660,46,1,1,1,BAX07,BSX07,34,22,12,1
2,0115,0122,55,2,1,1,B9,BG02,,,NP,1
1,0116,0117,55,1,1,1,B7,BS07,,,NP,1
1,0116,0123,55,1,1,1,B6,BS06,,,NP,1
3,0116,0120,55,3,1,2,B17,BG10,,,NP,1
1,0117,0119,55,1,1,1,B5,BS05,,,NP,1
1,0117,0123,55,1,1,1,B6,BS06,,,NP,1
2,0117,0122,55,2,2,2,BAX09,BGX09,15,18,np,1
2,0118,0122,55,2,2,2,BAX08,BGX08,15,18,np,1
3,0118,0122,55,3,2,1,BAX01,BGX01,14,17,np,1
1,0119,0117,55,1,1,1,B7,BS07,,,NP,1
1,0119,0118,55,1,1,1,B3,BS03,,,NP,1
2,0119,0122,55,2,2,2,BAX09,BGX09,15,18,np,1
3,0119,0122,55,3,2,2,BAX02,BGX02,14,16,np,1
1,0120,0123,55,1,1,1,B6,BS06,,,NP,1
2,0121,0115,55,2,1,1,B11,BG04,,,NP,1
3,0121,0113,55,3,2,1,BAX05,BGX05,11,13,NP,1
1,0122,0122,55,1,2,1,BAX13,BSX13,20,14,6,1
1,0122,0122,55,1,2,2,BA305,BS305,13,16,NP,1
1,0122,0123,55,1,1,1,B6,BS06,,,NP,1
2,0122,0115,55,2,1,1,B11,BG04,,,NP,1
1,0124,0122,55,1,2,1,BAX13,BSX13,20,14,6,1
1,0213,0216,55,1,2,2,BAX28,BSX28,13,16,np,1
2,0213,0261,55,2,2,2,BAX10,BSX10,14,16,np,1
2,0213,0261,55,2,2,1,BAX09,BSX09,13,16,NP,1
3,0213,0265,55,3,1,2,B25,BG12,,,NP,1
1,0214,0213,55,1,2,2,BAX18,BSX18,13,16,np,1
1,0214,0215,55,1,1,2,B1,BS01,,,NP,1
1,0214,0216,55,1,2,2,BAX17,BSX17,13,16,NP,1
1,0214,0216,55,1,2,2,BAX28,BSX28,13,16,np,1
2,0214,0218,55,2,2,2,BAX13,BGX13,13,16,np,1
2,0214,0223,55,2,1,1,B17,BG04,,,NP,1
2,0214,0265,55,2,1,2,B18,BG05,,,NP,1
4,0214,0265,55,3,1,2,B25,BG12,,,NP,1
1,0215,0216,55,1,2,2,BAX17,BSX17,13,16,NP,1
2,0215,0218,55,2,1,1,B15,BG02,,,NP,1
2,0216,0221,55,2,2,1,BAX05,BSX05,14,16,np,1
1,0217,0215,55,1,1,2,B1,BS01,,,NP,1
1,0217,0264,55,1,1,2,B8,BS08,,,NP,1
2,0217,0213,55,2,2,2,BAX08,BSX08,13,15,NP,1
2,0217,0217,55,2,1,1,B9,BS09,,,NP,1
2,0218,0262,55,2,2,2,BAX12,BGX12,13,16,np,1
2,0218,0265,55,2,1,2,B18,BG05,,,NP,1
1,0219,0259,55,1,1,1,B7,BS07,,,NP,1
1,0220,0218,55,1,1,1,B2,BS02,,,NP,1
1,C457,7082,49,1,1,1,BA1,BS01,26,20,6,1
6,D410,7086,49,6,1,2,TP1,BG91,0,0,NP,1
5,D430,7086,49,5,1,2,TP1,BG92,18,0,NP,1
6,D431,7086,49,6,1,2,TP1,BG91,0,0,NP,1
6,D443,7086,49,6,1,2,TP1,BG91,0,0,NP,1
5,D448,7086,49,5,1,2,TP1,BG92,18,0,NP,1
1,D449,7086,49,1,1,2,TP1,BS91,29,18,11,1
1,D454,7086,49,1,1,2,TP1,BS91,29,18,11,1
5,D455,7086,49,5,1,2,TP1,BG92,18,0,NP,1
1,D459,7086,49,1,1,2,TP1,BS91,29,18,11,1
2,E443,7085,49,2,1,1,TP1,BG92,20,18,2,1
2,E450,7085,49,2,1,1,TP1,BG92,20,18,2,1
3,E456,7085,49,3,1,1,TP1,BG91,,,NP,1
1,E460,7085,49,1,1,1,TP1,BS91,,,NP,1
2,E462,7085,49,2,1,1,TP1,BG92,20,18,2,1
1,1004,1004,50,1,1,1,BX03,BSX03,0,0,NP,1
2,1004,1004,50,2,1,2,TP1,BG56,0,0,NP,1
3,1004,1004,50,3,1,1,BX01,BGX01,0,0,NP,1
2,1681,1681,50,2,1,2,TP1,BG56,0,0,NP,1
1,1682,1682,50,1,1,1,BX05,BSX05,18,15,3,1
3,1682,1682,50,3,1,2,BX02,BGX02,0,0,NP,1
2,1683,1683,50,2,1,2,TP1,BG56,0,0,NP,1
1,0114,0159,51,1,1,2,B2,BS02,,,NP,1
1,0116,0116,51,1,2,2,BAX13,BSX13,30,21,9,2
3,0117,0121,51,3,1,2,B7,BG07,,,,1
3,0118,0121,51,3,1,2,B7,BG07,,,,1
1,0120,0120,51,1,2,2,BAX08,BSX08,35,20,15,2
3,0120,0119,51,3,2,2,BAX02,BGX02,20,22,NP,2
3,0120,0121,51,3,2,2,BAX01,BGX01,19,21,NP,2
1,0124,0124,51,1,2,2,BAX11,BSX11,30,14,16,2
1,0159,0159,51,1,1,2,B2,BS02,,,NP,1
3,0159,0117,51,3,2,2,BAX03,BGX03,18,21,NP,2
3,0159,0119,51,3,2,2,BAX02,BGX02,20,22,NP,2
1,1002,1002,51,1,1,1,BX02,BSX02,0,0,NP,1
1,1002,1002,51,1,1,2,TP1,BS55,0,0,NP,1
3,1023,1023,51,3,1,1,BX01,BGX01,0,0,NP,1
2,0163,0102,1,2,5,1,BA509,BG304,13,16,np,2
2,0163,0109,1,2,5,2,BAX02,BGX01,14,18,NP,1
2,0163,0109,1,2,5,2,BA505,BG302,14,18,np,1
2,0502,0502,1,2,1,1,TP1,BG56,0,0,NP,1
2,0502,0508,1,2,1,2,BA6,BG12,,,NP,1
3,0502,0503,1,3,4,1,BA309,BG321,27,17,10,2
3,0502,0504,1,3,4,2,BA503,BG315,25,18,7,2
1,0503,0506,1,1,4,2,BA301,BS301,23,14,9,2
1,0503,0506,1,1,1,1,BA2,BS02,0,0,NP,1
1,0503,0508,1,1,1,2,BA5,BS05,0,0,NP,1
2,0503,0504,1,2,4,2,BA306,BG314,27,17,10,2
2,0503,0504,1,2,4,2,BA304,BG310,25,16,9,2
2,0503,4155,1,2,1,1,BA*,BG**,,,NP,1
3,0503,0504,1,3,4,2,BA503,BG315,25,18,7,2
2,0504,0504,1,2,4,2,BA305,BG312,26,15,11,2
1,0505,4155,1,1,1,1,BA*,BS**,21,19,2,1
2,0505,0502,1,2,1,1,TP1,BG56,0,0,NP,1
2,0505,0504,1,2,4,2,BA306,BG314,27,17,10,2
2,0505,0506,1,2,4,2,BA302,BG304,22,15,7,2
2,0505,0508,1,2,1,2,BA6,BG12,,,NP,1
2,0505,4155,1,2,1,2,BA*,BG**,,,NP,1
3,0505,0504,1,3,4,2,BA305,BG311,26,20,6,2
1,0506,4155,1,1,1,1,BA*,BS**,21,19,2,1
1,0506,4155,1,1,1,2,BA*,BS**,23,19,4,1
2,0506,0504,1,2,4,2,BA306,BG314,27,17,10,2
2,0506,0504,1,2,4,2,BA304,BG310,25,16,9,2
2,0506,0506,1,2,4,2,BA301,BG302,22,15,7,2
2,0506,0506,1,2,4,2,BA303,BG306,20,15,5,2
1,0507,0506,1,1,4,2,BA301,BS301,23,14,9,2
1,0507,4155,1,1,1,1,BA*,BS**,21,19,2,1
3,0507,0506,1,3,4,2,BA303,BG305,22,15,7,2
3,0507,0506,1,3,1,1,BA1,BG01,,,NP,1
1,0508,0506,1,1,4,2,BA301,BS301,23,14,9,2
1,0508,0508,1,1,1,2,BA4,BS04,0,0,NP,1
2,0508,0504,1,2,4,2,BA503,BG316,28,18,10,2
2,0508,0506,1,2,4,2,BA301,BG302,22,15,7,2
3,0508,0506,1,3,1,1,BA3,BG05,,,NP,1
2,0509,0502,1,2,1,1,TP1,BG56,0,0,NP,1
2,0509,0504,1,2,4,2,BA305,BG312,26,15,11,2
2,0509,0506,1,2,4,2,BA302,BG304,22,15,7,2
2,0509,0508,1,2,1,2,BA5,BG10,0,0,NP,1
3,0509,0508,1,3,1,2,BA5,BG09,,,NP,1
3,0509,0508,1,3,1,2,BA4,BG07,0,0,NP,1
1,0564,0506,1,1,1,1,BA1,BS01,0,0,NP,1
1,0564,0508,1,1,1,2,BA4,BS04,0,0,NP,1
1,0564,4155,1,1,1,2,BA*,BS**,23,19,4,1
2,0564,0504,1,2,4,2,BA306,BG314,27,17,10,2
2,0564,0504,1,2,4,2,BA304,BG310,25,16,9,2
3,0564,0506,1,3,4,2,BA301,BG301,25,16,9,2
1,1010,1010,20,1,1,1,BX01,BSX01,31,18,13,1
1,3015,3015,20,1,1,1,BA1,BS01,33,22,11,1
1,4053,4053,20,1,1,1,BX01,BSX01,28,20,8,1
1,4054,4054,20,1,1,2,BX02,BSX02,46,20,26,1
1,4054,4054,20,1,1,1,BX01,BSX01,39,20,19,1
1,4063,4063,20,1,1,1,BA1,BS01,32,20,12,1
1,7085,7085,20,1,1,2,BX04,BSX04,39,19,20,1
1,9037,9037,20,1,1,1,BX03,BSX03,32,19,13,1
1,A410,4054,20,1,1,1,BX01,BSX01,39,20,19,1
1,A411,4054,20,1,1,2,BX02,BSX02,46,20,26,1
1,A430,4054,20,1,1,1,BX01,BSX01,39,20,19,1
1,B330,1010,20,1,1,2,TP1,BS55,25,17,8,1
1,B340,1010,20,1,1,1,BX01,BSX01,31,18,13,1
1,B410,4016,20,1,1,2,BA4,BS04,38,20,18,1
2,B430,4016,20,2,1,1,BA1,BG01,23,17,6,1
1,3016,3016,21,1,1,2,BX03,BSX03,35,21,14,1
3,3016,3016,21,3,1,1,BX01,BGX01,0,0,NP,1
2,4025,4025,21,2,1,1,BX01,BGX01,0,0,NP,1
1,6040,6040,21,1,1,2,TP1,BS55,46,23,23,1
1,A320,1010,21,1,1,1,BX02,BSX02,36,25,11,2
2,A350,1010,21,2,1,1,BX01,BGX01,0,0,NP,2
1,A410,3016,21,1,1,2,BX03,BSX03,35,21,14,1
1,A430,3016,21,1,1,1,BX04,BSX04,36,22,14,1
1,B340,1034,21,1,1,1,BX01,BSX01,45,24,21,1
3,0113,0113,22,3,5,1,BAX03,BGX03,19,19,NP,1
3,0113,0121,22,3,5,1,BAX02,BGX02,18,15,3,1
1,0114,0117,22,1,1,2,B5,BS05,30,17,13,1
1,0115,0113,22,1,1,2,B6,BS06,37,18,19,1
3,0115,0120,22,3,5,1,BAX01,BGX01,18,18,NP,1
1,0116,0118,22,1,1,2,B4,BS04,44,18,26,1
1,0117,0118,22,1,1,2,B4,BS04,44,18,26,1
2,0117,0117,22,2,1,2,B11,BG11,23,18,5,1
2,0118,0118,22,2,1,2,B10,BG10,23,19,4,1
1,0119,0117,22,1,1,2,B5,BS05,30,17,13,1
1,0119,0118,22,1,1,2,B4,BS04,44,18,26,1
1,0119,0124,22,1,1,2,B3,BS03,44,22,22,1
1,0120,0113,22,1,1,2,B6,BS06,37,18,19,1
1,0120,0118,22,1,1,2,B4,BS04,44,18,26,1
2,0120,0119,22,2,1,2,B1,BG01,25,19,6,1
3,0120,0121,22,3,5,1,BAX02,BGX02,18,15,3,1
1,0121,0118,22,1,1,2,B4,BS04,44,18,26,1
1,0121,0124,22,1,1,2,B3,BS03,44,22,22,1
2,1417,1417,51,2,1,2,TP1,BG55,24,0,NP,1
2,2021,2021,51,2,1,2,TP1,BG55,0,0,NP,1
3,A321,1023,51,3,1,2,TP1,BG55,0,0,NP,1
1,A330,1023,51,1,1,2,TP1,BS55,0,0,NP,1
3,0201,0207,53,3,1,2,B12,BG07,,,NP,1
3,0201,0211,53,3,1,2,B8,BG03,,,NP,1
2,0202,0207,53,3,1,3,A17,TS33,0,0,NP,1
2,0202,0207,53,3,1,3,A16,TS31,0,0,NP,1
3,0202,0202,53,3,1,2,B14,BG12,,,NP,1
2,0203,0202,53,3,1,2,B14,BG12,,,NP,1
2,0203,0259,53,2,1,2,B13,BG11,,,NP,1
3,0204,0202,53,2,1,2,B7,BG02,,,NP,1
3,0204,0208,53,3,1,2,B11,BG06,,,NP,1
3,0204,0211,53,3,1,2,B8,BG03,,,NP,1
3,0206,0202,53,2,1,2,B7,BG02,,,NP,1
3,0206,0207,53,3,1,3,A18,TS36,0,0,NP,1
3,0207,0207,53,3,1,3,A16,TS31,0,0,NP,1
3,0208,0208,53,3,1,2,B11,BG06,,,NP,1
3,0211,0207,53,3,1,3,A18,TS36,0,0,NP,1
3,0211,0207,53,3,1,3,A17,TS33,0,0,NP,1
1,0212,0259,53,1,1,2,B6,BS01,,,NP,1
4,0212,0212,53,4,1,2,B16,BG14,,,NP,1
2,0259,0202,53,3,1,2,B14,BG12,,,NP,1
2,0259,0212,53,4,1,2,B16,BG14,,,NP,1
2,0259,0259,53,2,1,2,B13,BG11,,,NP,1
1,0801,0801,53,1,1,1,B1,BS01,28,21,7,1
3,0801,0801,53,3,1,1,B1,BG21,,,NP,1
3,0802,0801,53,3,1,1,B1,BG21,,,NP,1
2,1002,1002,53,2,1,2,TP1,BG91,0,0,NP,1
3,1006,1006,53,3,1,1,BA*,BG**,0,0,NP,1
1,1007,1007,53,1,1,1,BA*,BS**,0,0,NP,1
2,1008,1008,53,2,1,1,BA*,BG**,0,0,NP,1
2,1501,1501,53,2,1,2,TP1,BG93,22,19,3,1
1,3013,3013,53,1,1,1,BA*,BS**,20,0,NP,1
3,3812,3812,53,3,1,1,BA*,BG**,0,0,NP,1
1,3813,3813,53,1,1,2,BA*,BS**,0,0,NP,1
1,3813,3813,53,1,1,1,BA*,BS**,0,0,NP,1
2,6020,6020,53,2,1,1,BA*,BG**,0,0,NP,1
1,6048,6048,53,1,1,2,TP1,BS93,24,22,2,1
2,6049,6049,53,2,1,2,TP1,BG92,22,19,3,1
2,6056,6056,53,2,1,1,BA*,BG**,0,0,NP,1
1,A330,1008,53,1,1,1,BA*,BS**,22,17,5,1
3,A330,1008,53,3,1,1,BA*,BG**,0,0,NP,1
3,A350,1008,53,3,1,2,TP1,BG91,0,0,NP,1
1,A809,A809,53,1,1,3,A2,TS03,,,NP,1
1,A809,A810,53,1,1,1,B2,BS02,,,NP,1
2,A810,A810,53,2,1,2,B6,BG06,,,NP,1
3,B320,1017,49,3,1,2,TP1,BG91,22,17,5,2
3,B330,1017,49,3,1,1,BA*,BG**,22,17,5,2
2,B331,1017,49,2,1,2,TP1,BG92,32,25,7,2
3,B331,1017,49,3,1,2,TP1,BG91,22,17,5,2
3,B331,1017,49,3,1,1,BA*,BG**,22,17,5,2
1,B350,1017,49,1,1,1,BA*,BS**,25,19,6,2
1,B351,1017,49,1,1,2,TP1,BS93,25,19,6,2
1,B351,1017,49,1,1,1,BA*,BS**,25,19,6,2
2,B351,1017,49,2,1,2,TP1,BG92,32,25,7,2
3,B351,1017,49,3,1,2,TP1,BG91,22,17,5,2
1,B361,1017,49,1,1,2,TP1,BS93,25,19,6,2
2,C310,1006,49,2,1,2,TP1,BG91,17,12,5,1
1,C320,1006,49,1,1,1,BA*,BS**,21,14,7,1
1,C331,1006,49,1,1,2,TP1,BS92,21,16,5,1
1,C350,1006,49,1,1,1,BA*,BS**,21,14,7,1
2,C352,1006,49,2,1,2,TP1,BG91,17,12,5,1
2,C361,1006,49,2,1,2,TP1,BG91,17,12,5,1
1,C430,7082,49,1,1,2,BA4,BS03,24,19,5,1
2,C431,7082,49,2,1,1,BA1,BG02,0,0,NP,1
1,C441,7082,49,1,1,2,BA4,BS03,24,19,5,1
2,C441,7082,49,2,1,2,BA4,BG06,0,0,NP,1
3,C446,7082,49,3,1,1,BA1,BG01,0,0,NP,1
3,C447,7082,49,3,1,2,BA4,BG05,0,0,NP,1
1,C449,7082,49,1,1,1,BA1,BS01,26,20,6,1
3,C450,7082,49,3,1,1,BA1,BG01,0,0,NP,1
1,C451,7082,49,1,1,2,BA4,BS03,24,19,5,1
1,C452,7082,49,1,1,2,BA4,BS03,24,19,5,1
1,C452,7082,49,1,1,1,BA1,BS01,26,20,6,1
1,C454,7082,49,1,1,2,BA4,BS03,24,19,5,1
1,C454,7082,49,1,1,1,BA1,BS01,26,20,6,1
3,C455,7082,49,3,1,1,BA1,BG01,0,0,NP,1
2,C456,7082,49,2,1,1,BA1,BG02,0,0,NP,1
3,C456,7082,49,3,1,1,BA1,BG01,0,0,NP,1
2,C458,7082,49,2,1,2,BA4,BG06,0,0,NP,1
3,C458,7082,49,3,1,1,BA1,BG01,0,0,NP,1
1,D445,7086,49,1,1,2,TP1,BS91,29,18,11,1
1,D446,7086,49,1,1,2,TP1,BS91,29,18,11,1
1,B340,1012,26,1,1,1,BX03,BSX03,0,0,NP,1
1,C320,1001,26,1,1,1,BX02,BSX02,0,0,NP,1
2,C320,1001,26,2,1,1,BX01,BGX01,0,0,NP,1
2,C340,1001,26,2,1,2,TP1,BG56,0,0,NP,1
1,C350,1001,26,1,1,2,TP1,BS55,0,0,NP,1
2,C350,1001,26,2,1,1,BX01,BGX01,0,0,NP,1
1,D330,1010,26,1,1,2,TP1,BS55,20,13,7,1
1,D350,1010,26,1,1,1,BX03,BSX03,18,13,5,1
1,0501,0505,27,1,1,3,TP2,BS57,30,15,15,1
2,0501,0501,27,2,1,2,TP4,BG56,,,NP,1
2,0501,0504,27,2,1,2,BAX05,BGX05,13,16,NP,5
2,0501,0505,27,2,1,2,TP2,BG60,,,NP,1
3,0501,0501,27,3,1,1,TP4,BG55,,,NP,1
3,0501,0503,27,3,3,1,BAX09,BGX09,15,18,np,4
3,0501,0507,27,3,3,2,BAX07,BGX07,14,17,np,6
2,0502,0504,27,2,1,2,BAX05,BGX05,13,16,NP,5
1,0503,0504,27,1,1,2,BAX02,BSX02,36,11,25,5
2,0503,0507,27,2,3,2,BAX04,BGX04,14,16,np,6
3,0503,0503,27,3,3,1,BAX09,BGX09,15,18,np,4
1,0504,0504,27,1,1,2,BAX02,BSX02,36,11,25,5
3,0504,0503,27,3,3,1,BAX09,BGX09,15,18,np,4
3,0504,0508,27,3,1,1,TP1,BG61,,,NP,1
2,0505,0504,27,2,1,2,BAX05,BGX05,13,16,NP,5
3,0505,0504,27,3,1,2,BAX08,BGX08,14,18,np,5
2,0506,0503,27,2,3,1,BAX06,BGX06,15,18,np,4
2,0506,0505,27,2,1,2,TP2,BG60,,,NP,1
3,0506,0501,27,3,1,1,TP4,BG55,,,NP,1
3,0506,0505,27,3,1,1,TP2,BG59,,,NP,1
1,0507,0507,27,1,3,2,BAX01,BSX01,36,12,24,6
2,0507,0508,27,2,1,2,TP1,BG62,16,0,16,1
3,0507,0501,27,3,1,1,TP4,BG55,,,NP,1
3,0508,0507,27,3,3,2,BAX07,BGX07,14,17,np,6
1,0509,0508,27,1,1,3,TP1,BS58,22,14,8,1
2,0559,0508,27,2,1,2,TP1,BG62,16,0,16,1
3,0559,0507,27,3,1,1,TP3,BG57,15,1,14,1
1,0560,0508,27,1,1,3,TP1,BS58,22,14,8,1
2,0560,0501,27,2,1,2,TP4,BG56,,,NP,1
2,0560,0508,27,2,1,2,TP1,BG62,16,0,16,1
2,0561,0504,27,2,1,2,BAX05,BGX05,13,16,NP,5
3,0561,0501,27,3,1,1,TP4,BG55,,,NP,1
2,0703,0701,27,2,1,2,TP1,BG14,,,NP,1
2,0703,0709,27,2,1,2,TP3,BG18,,,NP,1
2,0705,0704,27,2,1,1,TP2,BG16,,,NP,1
2,0705,0709,27,2,1,2,TP3,BG18,,,NP,1
3,0707,0704,27,3,1,1,TP2,BG15,,,NP,1
1,1016,1016,27,1,1,2,TP1,BS55,0,0,NP,1
2,1016,1016,27,2,1,1,BX01,BGX01,0,0,NP,1
1,3013,3013,27,1,1,2,TP1,BS55,0,0,NP,1
2,4033,4033,27,2,1,2,TP1,BG55,0,0,NP,1
1,4034,4034,27,1,1,1,TP2,BS56,0,0,NP,1
2,4034,4034,27,2,1,2,TP1,BG55,0,0,NP,1
2,4037,4037,27,2,1,2,TP1,BG55,0,0,NP,1
2,4040,4040,27,2,1,2,TP1,BG55,0,0,NP,1
1,4050,4050,27,1,1,2,TP1,BS55,0,0,NP,1
1,0220,0264,55,1,1,2,B8,BS08,,,NP,1
2,0220,0217,55,2,1,1,B9,BS09,,,NP,1
2,0221,0221,55,2,2,2,BAX06,BSX06,15,18,np,1
3,0221,0213,55,3,2,2,BAX02,BGX02,15,19,np,1
2,0223,0215,55,2,1,1,B14,BG01,,,NP,1
2,0223,0262,55,2,2,2,BAX12,BGX12,13,16,np,1
3,0223,0215,55,3,1,2,B21,BG08,,,NP,1
1,0224,0216,55,1,1,1,B5,BS05,,,NP,1
1,0224,0264,55,1,1,2,B8,BS08,,,NP,1
1,0259,0216,55,1,2,2,BAX17,BSX17,13,16,NP,1
2,0259,0259,55,2,1,1,B12,BS12,,,NP,1
1,0261,0261,55,1,2,2,BAX21,BSX21,16,19,NP,1
1,0262,0213,55,1,2,2,BA313,BS363,16,19,np,1
1,0262,0216,55,1,2,2,BAX28,BSX28,13,16,np,1
1,0262,0218,55,1,1,1,B2,BS02,,,NP,1
2,0262,0223,55,2,1,1,B17,BG04,,,NP,1
4,0262,0213,55,3,2,2,BAX02,BGX02,15,19,np,1
1,0263,0216,55,1,1,1,B5,BS05,,,NP,1
1,0264,0213,55,1,2,2,BAX18,BSX18,13,16,np,1
2,0264,0259,55,2,1,1,B24,BG11,,,NP,1
2,0264,0261,55,2,2,1,BAX09,BSX09,13,16,NP,1
2,0264,0264,55,2,1,1,B13,BS13,,,NP,1
3,0264,0216,55,3,2,2,BAX01,BGX01,13,16,NP,1
1,0265,0213,55,1,2,2,BA313,BS363,16,19,np,1
1,0265,0214,55,1,1,1,B3,BS03,,,NP,1
1,0265,0216,55,1,2,2,BAX28,BSX28,13,16,np,1
2,0265,0223,55,2,1,1,B17,BG04,,,NP,1
1,0266,0214,55,1,1,1,B3,BS03,,,NP,1
1,0266,0216,55,1,2,2,BAX28,BSX28,13,16,np,1
2,0266,0259,55,2,1,1,B12,BS12,,,NP,1
3,0266,0216,55,3,2,2,BAX01,BGX01,13,16,NP,1
1,0901,0909,55,1,1,3,TP6,BS60,,,NP,1
2,0901,0909,55,2,1,3,TP6,BG66,,,NP,1
1,0903,0903,55,1,1,3,TP5,BS59,,,NP,1
2,0903,0909,55,2,1,3,TP6,BG66,,,NP,1
2,0907,0903,55,2,1,3,TP5,BG64,,,NP,1
2,0907,0908,55,2,1,3,TP2,BG58,,,NP,1
1,0908,0909,55,1,1,3,TP6,BS60,,,NP,1
2,0909,0908,55,2,1,3,TP2,BG58,,,NP,1
2,3008,3008,55,2,1,1,BX01,BGX01,0,0,NP,1
2,3010,3010,55,2,1,2,BX02,BGX02,0,0,NP,1
1,5037,5037,55,1,1,2,BX06,BSX06,0,0,NP,1
3,6351,6351,55,3,1,1,BX01,BGX01,0,0,NP,1
1,A901,A901,55,1,1,1,TP1,BS55,,,NP,1
2,A901,A908,55,2,1,1,TP4,BG56,,,NP,1
2,A902,A907,55,2,1,1,TP3,BG56,,,NP,1
