LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM,COARSE_SAND,FINE_SAND,SILT,CLAY,COLLOIDS
1,0859,0859,36,1,1,3,A8,1,TS15,100,100,100,89,88,84,80,71,55,45,41,32.09999847,19.39999962,8.399999619,7.5,45,10,13,23.60000038,8.399999619,7.5
1,1644,1644,36,1,1,2,TP1,1,BS55,100,96,94,90,88,85,82,74,56,14,4,2.099999905,1,0,0,44,42,12,2.099999905,0,0
1,4017,4017,36,1,1,1,BX03,1,BSX03,100,89,86,81,77,72,68,63,57,44,30,19.10000038,12,8,7.5,43,13,25,11,8,7.5
1,A330,1643,36,1,1,2,TP1,1,BS55,100,100,100,99,98,97,95,89,71,20,12,9,7.300000191,0.5,0.400000006,29,51,11,8.5,0.5,0.400000006
1,0505,0506,29,1,3,1,BAX06,2,BSX06,93,86,82,75,68,61,56,47,41,36,34,32.59999847,25.20000076,15.89999962,,59,5,3,16.70000076,15.89999962,
1,0506,0502,29,1,1,1,BX02,1,BSX02,100,96,92,87,81,74,67,53,44,35,33,30.20000076,31.60000038,26.29999924,,56,5,4,8.899999619,26.29999924,
1,0508,0508,29,1,1,2,BAX18,1,BSX18,100,100,98,92,88,78,71,57,47,36,35,33.40000153,34.90000153,30.5,,53,6,4,6.599999905,30.5,
1,0509,0502,29,1,1,1,BX02,1,BSX02,100,96,92,87,81,74,67,53,44,35,33,30.20000076,31.60000038,26.29999924,,56,5,4,8.899999619,26.29999924,
1,0509,0506,29,1,3,2,BAX04,2,BSX04,100,97,93,80,74,66,61,53,47,43,42,40.59999847,35.09999847,29.10000038,,53,4,2,11.5,29.10000038,
1,0601,0660,29,1,1,1,TP2,1,BS02,100,100,100,99,98,98,97,96,95,88,77,68.40000153,53,33.70000076,29.5,5,7,20,34.70000076,33.70000076,29.5
1,0606,0605,29,1,1,2,TP5,1,BS05,100,100,100,99,99,99,99,98,97,89,76,67,52,32.5,28,3,8,22,34.5,32.5,28
1,0606,0608,29,1,1,2,TP3,1,BS03,100,100,100,100,100,99,99,98,97,89,78,68.90000153,53.59999847,33.90000153,30,3,8,21,35,33.90000153,30
1,0607,0660,29,1,1,1,TP2,1,BS02,100,100,100,99,98,98,97,96,95,88,77,68.40000153,53,33.70000076,29.5,5,7,20,34.70000076,33.70000076,29.5
1,0608,0602,29,1,1,2,TP6,1,BS06,100,100,100,100,100,100,99,98,98,91,81,71.19999695,54.40000153,32.70000076,28.5,2,7,19,38.5,32.70000076,28.5
1,0608,0664,29,1,1,2,TP4,1,BS04,100,100,100,100,100,100,99,98,97,89,76,67.80000305,54.09999847,33.5,29,3,8,21,34.29999924,33.5,29
1,0660,0666,29,1,1,1,TP8,1,BS08,100,100,100,100,99,99,99,98,96,80,54,39.90000153,28.5,18,16.5,4,16,41,21.89999962,18,16.5
1,0661,0605,29,1,1,2,TP5,1,BS05,100,100,100,99,99,99,99,98,97,89,76,67,52,32.5,28,3,8,22,34.5,32.5,28
1,0662,0660,29,1,1,1,TP2,1,BS02,100,100,100,99,98,98,97,96,95,88,77,68.40000153,53,33.70000076,29.5,5,7,20,34.70000076,33.70000076,29.5
1,0662,0666,29,1,1,1,TP8,1,BS08,100,100,100,100,99,99,99,98,96,80,54,39.90000153,28.5,18,16.5,4,16,41,21.89999962,18,16.5
1,0663,0607,29,1,1,2,TP1,1,BS01,100,100,100,100,100,100,99,99,98,92,79,70.19999695,53,33.5,29.5,2,6,22,36.70000076,33.5,29.5
1,0664,0605,29,1,1,2,TP5,1,BS05,100,100,100,99,99,99,99,98,97,89,76,67,52,32.5,28,3,8,22,34.5,32.5,28
1,0664,0608,29,1,1,2,TP3,1,BS03,100,100,100,100,100,99,99,98,97,89,78,68.90000153,53.59999847,33.90000153,30,3,8,21,35,33.90000153,30
1,0664,0660,29,1,1,1,TP2,1,BS02,100,100,100,99,98,98,97,96,95,88,77,68.40000153,53,33.70000076,29.5,5,7,20,34.70000076,33.70000076,29.5
1,0665,0660,29,1,1,1,TP2,1,BS02,100,100,100,99,98,98,97,96,95,88,77,68.40000153,53,33.70000076,29.5,5,7,20,34.70000076,33.70000076,29.5
1,0666,0666,29,1,1,1,TP8,1,BS08,100,100,100,100,99,99,99,98,96,80,54,39.90000153,28.5,18,16.5,4,16,41,21.89999962,18,16.5
1,0704,0701,29,1,1,1,TP1,1,BG55,100,100,100,100,99,99,98,97,95,90,87,86.40000153,63.70000076,25.20000076,,5,4,4,62.40000153,25.20000076,
1,0708,0709,29,1,1,1,TP3,1,BG57,100,96,96,90,84,79,73,54,38,33,32,31.60000038,25.89999962,17.89999962,,62,7,3,10.60000038,17.89999962,
1,0801,0801,29,1,2,2,BA304,1,BS304,100,100,100,100,99,97,96,92,89,86,86,84.80000305,75.5,59,56.40000153,11,3,1,25.79999924,59,56.40000153
1,0802,0802,29,1,1,6,B3,1,BS03,100,100,96,92,89,85,83,79,75,69,66,60.59999847,60.40000153,43.29999924,,25,5,4,22.89999962,43.29999924,
1,0802,0807,29,1,1,1,B3,1,BS06,100,97,96,93,89,80,73,62,54,53,42,35,23.5,11.5,9.5,47,0.400000006,18,24,12,10
1,0802,0808,29,1,1,1,B2,1,BS04,100,96,88,83,80,76,73,70,67,63,60,55.90000153,56.90000153,44.29999924,,33,3,2,17.70000076,44.29999924,
1,0807,0802,29,1,2,1,BA306,1,BS306,100,100,100,100,99,96,95,92,89,87,86,85.30000305,73.5,65.30000305,63.20000076,11,2,2,20,65.30000305,63.20000076
1,0807,0807,29,1,1,1,B1,1,BS05,100,98,96,91,87,83,81,76,74,74,68,64,50.09999847,28.10000038,25.20000076,26,0.200000003,10,36,28,25
1,0808,0807,29,1,1,1,B3,1,BS06,100,97,96,93,89,80,73,62,54,53,42,35,23.5,11.5,9.5,47,0.400000006,18,24,12,10
1,0808,0807,29,1,1,1,B1,1,BS05,100,98,96,91,87,83,81,76,74,74,68,64,50.09999847,28.10000038,25.20000076,26,0.200000003,10,36,28,25
1,1002,1002,29,1,1,2,TP1,1,BS55,100,80,76,68,64,56,53,43,35,28,26,21.89999962,11.60000038,4.900000095,,65,6,7,17.5,4.900000095,
1,1008,1008,29,1,1,1,BA1,1,BS01,100,100,100,99,99,97,96,94,92,87,77,61.90000153,44.29999924,19.79999924,,8,3,22,47,19.79999924,
1,4036,4036,29,1,1,2,BA4,1,BS04,100,100,100,100,100,100,100,99,98,86,70,60.20000076,41.29999924,17,6.099999905,2,14,26,41,17,6.099999905
1,5483,5483,29,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,99,97.59999847,44.29999924,20.89999962,,0,1,1,77,20.39999962,
1,A411,5000,29,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,99,98,96,94.90000153,65.90000153,37,,1,1,3,58.20000076,37,
1,A602,A602,29,1,2,3,TP1,1,BS01,100,100,100,99,99,95,92,88,83,77,70,65.40000153,56.59999847,39.90000153,,17,6,11,26.39999962,39.90000153,
1,A603,A603,29,1,4,2,BAX08,3,BSX08,100,100,100,99,98,93,90,82,73,67,65,63.79999924,51.20000076,45.20000076,,27,6,3,18.60000038,45.20000076,
1,A605,A603,29,1,4,2,BAX08,3,BSX08,100,100,100,99,98,93,90,82,73,67,65,63.79999924,51.20000076,45.20000076,,27,6,3,18.60000038,45.20000076,
1,A605,A603,29,1,1,1,BA2,1,BS02,100,100,99,97,94,,91,89,85,77,74,70.09999847,51.09999847,26.10000038,20.10000038,0,23,7,44,26,23.70000076
1,A605,A603,29,1,2,3,TP3,2,BS03,100,100,100,95,93,87,85,80,75,70,67,63.79999924,61.29999924,53.79999924,,25,4,5,12.10000038,53.79999924,
1,A607,A608,29,1,4,2,BAX07,2,BSX07,100,100,98,96,95,94,93,89,85,82,81,79.59999847,62,36.59999847,,15,3,2,43,36.59999847,
1,A608,A603,29,1,1,1,BA3,1,BS03,97,94,92,90,88,,86,83,78,67,62,57.90000153,41.40000153,24.39999962,22.20000076,5.699999809,23,9,34,24,22.20000076
1,A801,A801,29,1,1,1,B1,1,BS01,100,100,100,100,100,100,99,99,98,93,91,88.59999847,77.5,40.79999924,,2,3,2,51.79999924,40.79999924,
1,A802,A808,29,1,1,1,B2,1,BS05,100,100,100,100,100,100,100,99,98,96,95,93.30000305,79.5,36.5,,2,1,2,58.90000153,36.5,
1,A807,A801,29,1,1,2,B1,1,BS01,100,100,100,100,100,99,99,98,98,96,96,95,75.69999695,41.40000153,37.59999847,2,1.200000048,1,19.39999962,41.40000153,37.59999847
1,A807,A808,29,1,1,1,B2,1,BS05,100,100,100,100,100,100,100,99,98,96,95,93.30000305,79.5,36.5,,2,1,2,58.90000153,36.5,
1,A808,A807,29,1,1,1,B1,1,BS04,100,100,100,100,100,97,94,90,87,83,80,78.09999847,59.29999924,24.89999962,,13,6,6,50.20000076,24.89999962,
1,0113,0119,30,1,1,2,B5,1,BS05,100,100,100,99,99,99,99,98,98,97,67,20.79999924,13.19999981,7.900000095,,2,1,71,17.79999924,7.900000095,
1,0114,0117,30,1,1,2,B9,1,BS09,100,100,100,100,100,100,99,98,98,97,56,16.10000038,7.800000191,4.300000191,,2,2,80,12.10000038,4.300000191,
1,0114,0124,30,1,1,2,B10,1,BS10,100,100,100,100,100,100,99,99,99,98,75,35.79999924,16.79999924,9.399999619,,1,1,57,31.29999924,9.399999619,
1,7776,7776,8,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,99,98,85,73,66.19999695,45.20000076,26,24.39999962,2,13,19,40.20000076,26,24.39999962
1,7781,7781,8,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,68,48,37.5,31.39999962,20.70000076,17.70000076,1,31,30,16.79999924,20.70000076,17.70000076
1,9019,9019,8,1,1,1,BA*,1,BS**,100,100,100,99,98,93,90,74,70,62,58,28.79999924,19.39999962,11.30000019,10.5,30,8,33,17.5,11.30000019,10.5
1,A320,1053,8,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,97,97,96,94,91.80000305,91.40000153,34.20000076,34.20000076,3,1,4,57.59999847,34.20000076,34.20000076
1,A350,1053,8,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,97,97,96,94,91.80000305,91.40000153,34.20000076,34.20000076,3,1,4,57.59999847,34.20000076,34.20000076
1,B320,2008,8,1,1,2,TP1,1,BS93,100,100,99,99,98,97,96,95,94,84,76,71.19999695,54.59999847,37,31.20000076,6,10,13,34.20000076,37,31.20000076
1,B350,2008,8,1,1,2,TP1,1,BS93,100,100,99,99,98,97,96,95,94,84,76,71.19999695,54.59999847,37,31.20000076,6,10,13,34.20000076,37,31.20000076
1,1803,1803,9,1,3,2,BA5,3,BS02,100,100,100,95,94,90,88,84,81,69,60,49.90000153,23.70000076,6.599999905,,19,12,19,43.29999924,6.599999905,
1,4008,4008,9,1,1,2,BX04,1,BSX04,100,100,100,98,96,94,92,88,82,55,28,14.39999962,11.69999981,2.799999952,2.5,18,27,41,11.60000038,2.799999952,2.5
1,0101,0102,10,1,1,1,B2,1,BS02,100,100,100,100,100,100,100,100,99,74,43,26.79999924,16.79999924,5.199999809,,1,21,51,21.60000038,5.199999809,
1,0101,0107,10,1,1,1,B1,1,BS01,100,100,100,100,100,100,100,100,100,71,38,27,21.20000076,9.899999619,,0,24,50,15.80000019,9.899999619,
1,0101,0108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,,1,26,48,17.20000076,8,
1,0102,0107,10,1,1,1,B1,1,BS01,100,100,100,100,100,100,100,100,100,71,38,27,21.20000076,9.899999619,,0,24,50,15.80000019,9.899999619,
2,0102,0111,10,2,2,2,BAX08,2,BSX08,100,100,100,100,100,100,100,100,99,82,33,17,13.69999981,8.300000191,,1,17,65,8.699999809,8.300000191,
2,0102,0160,10,2,2,2,BAX07,2,BSX07,100,100,100,100,100,100,100,100,100,78,33,17.60000038,13,7.099999905,,0,22,60.40000153,10.5,7.099999905,
1,0103,0108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,,1,26,48,17.20000076,8,
2,0103,0103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,,0,17,69,8.199999809,6.300000191,
1,0104,0103,10,1,1,1,B3,1,BS03,100,100,100,100,100,100,100,100,100,89,72,61.90000153,56.20000076,28.29999924,,0,11,27,34,28.29999924,
1,0104,0159,10,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,99,69,35,23.60000038,22.39999962,10.30000019,,1,24,48,16,10.30000019,
2,0104,0111,10,2,2,2,BAX08,2,BSX08,100,100,100,100,100,100,100,100,99,82,33,17,13.69999981,8.300000191,,1,17,65,8.699999809,8.300000191,
2,0105,0103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,,0,17,69,8.199999809,6.300000191,
2,0105,0104,10,2,2,2,BAX09,2,BSX09,100,100,100,97,90,79,72,68,68,52,19,10.39999962,7.199999809,3.599999905,,32,16,41.59999847,6.800000191,3.599999905,
2,0105,0159,10,2,1,1,B13,1,BS13,100,100,100,100,100,100,100,100,100,68,23,11.80000019,8.199999809,5,,0,20,69,5.300000191,5,
2,0106,0107,10,2,1,1,B8,1,BS08,100,100,100,100,100,100,100,100,100,79,26,11.10000038,7.400000095,5.099999905,,0,15,74,5.400000095,5.099999905,
1,0109,0108,10,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,69,34,25.60000038,19.39999962,8,,1,26,48,17.20000076,8,
2,0110,0102,10,2,1,2,B9,1,BS09,100,100,100,100,100,100,100,100,100,79,27,13.60000038,10,5.599999905,,0,17,70,7.199999809,5.599999905,
2,0110,0103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,,0,17,69,8.199999809,6.300000191,
2,0110,0112,10,2,1,1,B11,1,BS11,100,100,100,100,100,100,100,100,99,72,31,20,13.60000038,7.900000095,,1,18,64,10.10000038,7.900000095,
1,0111,0112,10,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,83,38,29.79999924,27.29999924,15.5,,0,14,62,8.399999619,15.5,
2,0111,0112,10,2,1,1,B11,1,BS11,100,100,100,100,100,100,100,100,99,72,31,20,13.60000038,7.900000095,,1,18,64,10.10000038,7.900000095,
2,0111,0160,10,2,2,2,BAX07,2,BSX07,100,100,100,100,100,100,100,100,100,78,33,17.60000038,13,7.099999905,,0,22,60.40000153,10.5,7.099999905,
2,0112,0103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,,0,17,69,8.199999809,6.300000191,
2,0159,0103,10,2,1,1,B10,1,BS10,100,100,100,100,100,100,100,100,100,76,27,14.30000019,11,6.300000191,,0,17,69,8.199999809,6.300000191,
2,0160,0111,10,2,2,2,BAX08,2,BSX08,100,100,100,100,100,100,100,100,99,82,33,17,13.69999981,8.300000191,,1,17,65,8.699999809,8.300000191,
2,0201,0205,10,2,5,1,BA322,3,BS337,100,100,100,100,100,100,100,100,99,79,31,16.60000038,12.80000019,8.199999809,,1,20,62,8.399999619,8.199999809,
2,0202,0202,10,2,6,1,BA309,1,BS314,100,100,100,98,97,96,96,95,95,75,28,12,8.300000191,4.599999905,,5,20,63,7.400000095,4.599999905,
1,0203,0212,10,1,1,2,B8,1,BS02,100,100,100,100,100,99,98,96,94,66,29,21.60000038,18.20000076,10.10000038,,6,22,50,12.19999981,10.10000038,
2,0203,0212,10,2,6,1,BA303,2,BS305,100,100,100,100,100,100,99,97,96,76,37,23,17.89999962,10.39999962,,4,20,53,12.60000038,10.39999962,
1,0204,0202,10,1,6,1,BA310,1,BS317,100,100,100,100,100,100,100,100,98,69,33,22.79999924,18.60000038,6.900000095,,2,29,46,15.89999962,6.900000095,
2,0204,0202,10,2,2,2,B3,1,BG03,100,100,100,100,100,100,100,100,100,73,21,7.199999809,6.900000095,4.199999809,,0,17,74,4.5,4.199999809,
2,0204,0202,10,2,6,1,BA310,1,BS316,100,100,100,99,98,97,96,94,93,71,28,12.69999981,8,4.599999905,,7,22,58.29999924,8.100000381,4.599999905,
2,0205,0201,10,2,2,2,B6,1,BG06,100,100,100,100,100,100,100,100,100,74,24,10.60000038,8.399999619,4.900000095,,0,17,71,6.699999809,4.900000095,
2,0205,0205,10,2,5,1,BA321,3,BS336,100,100,100,100,100,100,100,99,98,78,29,16.5,12.69999981,8.399999619,,2,20,61,8.100000381,8.399999619,
1,0206,0202,10,1,6,1,BA310,1,BS317,100,100,100,100,100,100,100,100,98,69,33,22.79999924,18.60000038,6.900000095,,2,29,46,15.89999962,6.900000095,
1,0206,0204,10,1,4,1,BA301,2,BS302,100,100,100,99,99,99,99,98,98,78,26,10.80000019,7.900000095,4.400000095,,2,20,67,6.400000095,4.400000095,
2,0207,0212,10,2,6,1,BA303,2,BS305,100,100,100,100,100,100,99,97,96,76,37,23,17.89999962,10.39999962,,4,20,53,12.60000038,10.39999962,
2,0207,0212,10,2,6,1,BA302,2,BS303,100,100,100,100,100,100,99,97,95,76,39,25,17.60000038,9.699999809,,5,19,51,15,9.699999809,
2,0208,0202,10,2,2,2,B3,1,BG03,100,100,100,100,100,100,100,100,100,73,21,7.199999809,6.900000095,4.199999809,,0,17,74,4.5,4.199999809,
2,0208,0202,10,2,6,1,BA310,1,BS316,100,100,100,99,98,97,96,94,93,71,28,12.69999981,8,4.599999905,,7,22,58.29999924,8.100000381,4.599999905,
2,0208,0204,10,2,1,2,B1,1,BG01,100,100,100,100,100,100,100,100,99,76,27,13.30000019,9,5.400000095,,1,16,70,8.100000381,5.400000095,
1,0210,0212,10,1,1,2,B8,1,BS02,100,100,100,100,100,99,98,96,94,66,29,21.60000038,18.20000076,10.10000038,,6,22,50,12.19999981,10.10000038,
1,3011,3011,53,1,1,2,BA*,1,BS**,100,100,100,100,99,98,96,89,83,67,52,24.60000038,8.5,5.900000095,4.699999809,17,16,42,22.20000076,2.400000095,1.700000048
1,3014,3014,53,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,98,65,33,24,16.70000076,4.5,2.200000048,1.899999976,35,32,16,14.5,2.200000048,1.899999976
1,6056,6056,53,1,1,2,TP1,1,BS92,100,100,99,98,98,98,97,70,66,61,59,56.40000153,37.79999924,18.5,16.70000076,34,5,5,37.90000153,18.5,16.70000076
1,6056,6056,53,1,1,1,BA*,1,BS**,100,97,94,91,90,89,88,58,56,53,51,49.5,29.60000038,11.89999962,10.5,43,3,3,39.29999924,11.89999962,10.5
1,A330,1008,53,1,1,2,TP1,1,BS93,100,86,76,68,63,55,50,38,25,12,9,6.199999809,3.5,0.899999976,0.5,75,13,6,5.300000191,0.899999976,0.5
1,A809,A810,53,1,1,1,B2,1,BS02,100,100,100,100,100,100,99,98,98,98,83,72.40000153,26.60000038,8.300000191,,2,0,26,64.09999847,8.300000191,
1,C320,1801,53,1,1,2,TP1,1,BS92,100,93,90,85,80,75,72,70,69,61,24,17,11.69999981,5.099999905,4,31,8,44,11.89999962,5.099999905,4
1,4003,4003,54,1,1,2,BX04,1,BSX04,100,98,97,92,87,80,74,64,56,43,30,21.70000076,20.5,10.30000019,9.800000191,44,13,21,11.39999962,10.30000019,9.800000191
1,5007,5007,54,1,1,1,BX01,1,BSX01,100,100,100,100,97,95,94,91,87,76,69,61.20000076,50,19,17.60000038,13,11,15,42.20000076,19,17.60000038
1,0114,0113,55,1,1,1,B2,1,BS02,100,100,100,100,97,88,84,75,66,42,20,11,6.800000191,3,,34,27,27,8.399999619,3,
1,0117,0122,55,1,2,1,BAX13,1,BSX13,100,100,100,100,100,100,100,100,99,92,47,39.70000076,22.5,9.899999619,8.5,1,7,52.29999924,29.79999924,9.899999619,8.5
1,0119,0119,55,1,1,1,B5,1,BS05,100,95,93,88,84,79,76,70,63,40,17,10.10000038,6.699999809,3.700000048,,37,24,29,7.099999905,3.700000048,
1,0120,0117,55,1,1,1,B7,1,BS07,100,100,100,100,96,83,77,65,54,29,14,8.399999619,4.800000191,2.5,,46,28,17,6.599999905,2.5,
1,0124,0123,55,1,1,1,B6,1,BS06,100,100,100,100,99,87,79,67,55,29,15,10,6.099999905,2.299999952,,45,26,19,8.100000381,2.299999952,
1,0213,0214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47,23,21,6.099999905,2.299999952,
2,0213,0259,55,2,1,1,B12,1,BS12,100,96,94,91,90,87,85,80,76,54,28,13.39999962,5.800000191,3.099999905,,24,24,42,7.5,3.099999905,
2,0213,0261,55,2,2,1,BAX09,1,BSX09,100,100,100,100,98,89,84,74,64,37,17,10.39999962,6.099999905,2.900000095,2.400000095,36.09999847,26.39999962,27.10000038,7.5,2.900000095,2.400000095
2,0213,0264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43,29,22,4.400000095,1.899999976,
1,0214,0259,55,1,1,1,B7,1,BS07,100,100,99,96,92,87,84,77,69,29,14,11.69999981,8.100000381,3.700000048,,31,40,18,7.199999809,3.700000048,
1,0215,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
1,0215,0216,55,1,2,2,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20,10,4.800000191,3.900000095,9.800000191,16.29999924,53.79999924,15.30000019,4.800000191,3.900000095
1,0216,0215,55,1,1,2,B1,1,BS01,100,100,100,100,97,88,82,70,60,30,13,7.300000191,4,1.600000024,,40,35,18,5.800000191,1.600000024,
1,0216,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
1,0217,0214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47,23,21,6.099999905,2.299999952,
2,0217,0220,55,2,1,1,B10,1,BS10,100,100,97,96,93,85,81,72,65,41,18,10.5,6.199999809,3.5,,35,26,31,4.199999809,3.5,
2,0217,0259,55,2,1,1,B12,1,BS12,100,96,94,91,90,87,85,80,76,54,28,13.39999962,5.800000191,3.099999905,,24,24,42,7.5,3.099999905,
1,0218,0213,55,1,2,2,BAX18,1,BSX18,100,100,100,99,98,94,91,84,77,53,26,14.80000019,9.100000381,4.199999809,3.700000048,23.39999962,23.29999924,38.5,10.60000038,4.199999809,3.700000048
1,0219,0213,55,1,2,2,BAX18,1,BSX18,100,100,100,99,98,94,91,84,77,53,26,14.80000019,9.100000381,4.199999809,3.700000048,23.39999962,23.29999924,38.5,10.60000038,4.199999809,3.700000048
2,0219,0213,55,2,2,2,BAX08,1,BSX08,100,100,100,100,98,88,82,69,54,30,17,11.5,5.699999809,2.700000048,2.299999952,45.59999847,24.20000076,18.70000076,8.800000191,2.700000048,2.299999952
2,0219,0264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43,29,22,4.400000095,1.899999976,
1,0220,0214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47,23,21,6.099999905,2.299999952,
1,0220,0218,55,1,1,1,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5,4.099999905,1.799999952,,42,25,25,6.199999809,1.799999952,
2,0220,0217,55,2,1,1,B9,1,BS09,100,95,95,92,88,82,77,69,62,32,14,8.899999619,4.699999809,2.299999952,,38,33,22,5.199999809,2.299999952,
1,0222,0223,55,1,1,1,B4,1,BS04,100,100,100,100,95,84,78,70,61,37,12,5.5,4.099999905,2.099999905,,39,27,28,3.900000095,2.099999905,
1,0223,0261,55,1,2,1,BAX19,1,BSX19,100,100,100,100,99,99,98,96,91,57,17,5.400000095,2.799999952,1.700000048,1.399999976,9.100000381,34.20000076,51.29999924,3.700000048,1.700000048,1.399999976
1,0224,0216,55,1,2,2,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20,10,4.800000191,3.900000095,9.800000191,16.29999924,53.79999924,15.30000019,4.800000191,3.900000095
1,0259,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
1,0259,0216,55,1,2,2,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20,10,4.800000191,3.900000095,9.800000191,16.29999924,53.79999924,15.30000019,4.800000191,3.900000095
1,0260,0216,55,1,2,2,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20,10,4.800000191,3.900000095,9.800000191,16.29999924,53.79999924,15.30000019,4.800000191,3.900000095
1,0262,0216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43,25,24,6.300000191,2.599999905,
1,0263,0215,55,1,1,2,B1,1,BS01,100,100,100,100,97,88,82,70,60,30,13,7.300000191,4,1.600000024,,40,35,18,5.800000191,1.600000024,
1,0263,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
1,0263,0216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43,25,24,6.300000191,2.599999905,
1,0264,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
2,0264,0220,55,2,1,1,B10,1,BS10,100,100,97,96,93,85,81,72,65,41,18,10.5,6.199999809,3.5,,35,26,31,4.199999809,3.5,
2,0264,0264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43,29,22,4.400000095,1.899999976,
1,0265,0218,55,1,2,2,BAX22,1,BSX22,100,100,100,100,96,96,94,91,87,59,28,17.5,9.5,3.200000048,2.599999905,13.10000038,27.60000038,41.79999924,14.30000019,3.200000048,2.599999905
1,0266,0215,55,1,1,2,B1,1,BS01,100,100,100,100,97,88,82,70,60,30,13,7.300000191,4,1.600000024,,40,35,18,5.800000191,1.600000024,
2,0266,0217,55,2,1,1,B9,1,BS09,100,95,95,92,88,82,77,69,62,32,14,8.899999619,4.699999809,2.299999952,,38,33,22,5.199999809,2.299999952,
1,0805,0805,55,1,2,1,BAX04,1,BSX04,100,100,100,100,99,94,90,84,75,52,26,16.70000076,9.800000191,4.699999809,4.099999905,25,23,35.29999924,12,4.699999809,4.099999905
1,0805,0806,55,1,1,2,B3,1,BS03,100,100,99,98,95,85,80,70,60,35,17,11.39999962,6.400000095,2.5,,40,28,22,8,2.5,
1,A350,1643,36,1,1,1,BX02,1,BSX02,100,100,100,99,98,96,94,89,77,30,18,13.60000038,10.60000038,1.5,1.5,23,47,17,12.39999962,1.5,1.5
