LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
3009,1,3009,19,1,1,1,BX03,BSX03,1,2002.5,10
5046,1,5046,19,1,1,1,BA1,BS01,2,2098.6,8
9126,2,9126,19,2,1,2,TP1,BG56,2,2034.5,11
A310,2,6150,19,2,1,1,BX01,BGX01,1,2226.8,7
A310,2,6150,19,2,1,2,BX02,BGX02,1,2210.8,6
A320,2,6150,19,2,1,2,BX02,BGX02,1,2210.8,6
A330,2,6150,19,2,1,1,BX01,BGX01,1,2226.8,7
B430,1,3009,19,1,1,2,BX04,BSX04,1,1954.4,10
B430,2,3009,19,2,1,2,BX02,BGX02,1,1954.4,9
0101,1,0101,20,1,1,2,B17,BS18,1,1826.3,14
0101,1,0105,20,1,1,7,B6,BS05,1,1906.4,12
0101,3,0103,20,2,2,2,BA325,BG305,2,1954.4,12
0102,3,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0102,4,0101,20,4,1,2,B12,BG01,1,2242.8,6
0103,1,0103,20,1,1,2,B16,BS16,1,1762.2,15
0105,1,0101,20,1,1,2,B17,BS18,1,1826.3,14
0105,3,0103,20,2,2,2,BA325,BG305,2,1954.4,12
0106,2,0109,20,3,2,1,BAX03,BGX03,3,2052.2,10
0106,3,0109,20,4,2,2,BAX02,BGX02,3,2226.8,6
0107,1,0109,20,1,1,2,B4,BS02,1,1938.4,11
0107,3,0101,20,4,1,2,B12,BG01,1,2242.8,6
0107,3,0102,20,4,1,2,B13,BG02,1,2274.8,6
0108,1,0102,20,1,1,2,B18,BS19,1,1874.3,13
0109,2,0105,20,2,2,1,BA323,BS315,6,1912.8,11
0109,3,0159,20,2,2,2,BAX15,BGX15,2,1839.1,16
0109,3,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0110,1,0102,20,1,1,2,B18,BS19,1,1874.3,13
0110,3,0103,20,2,2,2,BA325,BG305,2,1954.4,12
0111,1,0101,20,1,1,2,B17,BS18,1,1826.3,14
0111,1,0101,20,1,1,2,B17,BS17,1,1778.2,15
0111,1,0102,20,1,1,2,B2,BS09,1,2274.8,6
0111,2,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0112,1,0103,20,1,2,2,BA325,BS316,2,1874.3,13
0112,2,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0159,1,0159,20,1,2,1,BA303,BS302,2,1755.8,16
0159,1,0159,20,1,1,2,B1,BS10,1,1906.4,12
0159,2,0159,20,2,2,2,BAX15,BGX15,2,1839.1,16
0160,1,0159,20,1,2,2,BA305,BS303,2,1698.1,16
0160,2,0109,20,3,2,1,BAX03,BGX03,3,2052.2,10
0162,1,0161,20,1,1,2,B11,BS14,1,1858.3,13
0163,3,0101,20,4,1,2,B12,BG01,1,2242.8,6
0164,2,0159,20,2,2,2,BA305,BG301,2,1787.8,17
0201,3,0204,20,3,1,1,B9,BG09,1,2114.6,8
0201,3,0212,20,3,2,1,BAX01,BGX01,2,2050.6,8
0202,1,0206,20,1,1,7,B3,BS03,1,1650.1,19
0202,1,0212,20,1,2,1,BAX07,BSX07,2,1669.3,19
0202,2,0202,20,2,1,2,B8,BG08,1,2050.6,9
0203,1,0211,20,1,1,2,B11,BS11,1,1762.2,17
0203,1,0259,20,1,1,2,B12,BS12,1,1778.2,15
0203,3,0201,20,3,1,7,B7,BG07,1,2066.6,9
0203,3,0202,20,3,1,2,B8,BG08,1,2098.6,7
0204,1,0201,20,1,1,7,B2,BS02,1,1634.0,20
0204,3,0204,20,3,1,6,B9,BG09,1,2082.6,8
0204,3,0209,20,3,2,1,BAX03,BGX03,2,2105.0,8
0205,1,0201,20,1,1,7,B2,BS02,1,1634.0,20
0205,1,0203,20,1,1,2,B1,BS01,1,1810.3,13
0205,1,0206,20,1,1,2,B3,BS03,1,1634.0,19
0205,1,0207,20,1,1,7,B4,BS04,1,1762.2,16
0205,1,0259,20,1,1,7,B12,BS12,1,1762.2,17
0206,1,0203,20,1,1,2,B1,BS01,1,1810.3,13
0207,1,0212,20,1,2,1,BAX07,BSX07,2,1669.3,19
0207,2,0202,20,2,1,2,B8,BG08,1,2050.6,9
0208,1,0206,20,1,1,7,B3,BS03,1,1650.1,19
0209,1,0211,20,1,1,7,B11,BS11,1,1746.2,17
0209,2,0212,20,2,2,1,BAX04,BGX04,2,1906.4,13
0209,3,0204,20,3,1,1,B9,BG09,1,2114.6,8
0210,1,0206,20,1,1,7,B3,BS03,1,1650.1,19
0210,1,0210,20,1,1,7,B6,BS06,1,1778.2,15
0210,3,0201,20,3,1,7,B7,BG07,1,2066.6,9
0211,1,0210,20,1,1,7,B6,BS06,1,1778.2,15
0211,1,0212,20,1,1,7,B5,BS05,1,1570.0,22
0211,2,0201,20,2,1,2,B7,BG07,1,2066.6,9
0211,2,0209,20,2,2,1,BAX06,BGX06,2,1932.0,13
0212,1,0206,20,1,1,2,B3,BS03,1,1634.0,19
0212,1,0212,20,1,1,7,B5,BS05,1,1570.0,22
0212,1,0259,20,1,1,7,B12,BS12,1,1762.2,17
0212,2,0211,20,2,2,1,BAX05,BGX05,2,1842.3,14
0212,3,0201,20,3,1,2,B7,BG07,1,2082.6,8
0259,1,0211,20,1,1,7,B11,BS11,1,1746.2,17
0259,1,0212,20,1,2,1,BAX07,BSX07,2,1669.3,19
0259,1,0259,20,1,1,2,B12,BS12,1,1778.2,15
1005,1,1005,20,1,1,1,BX01,BSX01,1,1666.1,18
1006,1,1006,20,1,1,1,BX01,BSX01,1,1906.4,13
4016,1,4016,20,1,1,1,BA1,BS01,1,1714.1,18
7085,2,7085,20,2,1,2,BX01,BGX01,1,2162.7,6
A340,1,1005,20,1,1,2,TP1,BS55,1,1650.1,19
B340,1,1010,20,1,1,1,BX01,BSX01,1,1762.2,15
4025,1,4025,21,1,1,2,BX04,BSX04,1,1553.9,25
4025,2,4025,21,2,1,2,BX02,BGX02,1,2258.8,6
A310,1,1010,21,1,1,1,BX02,BSX02,2,1938.4,12
A310,2,1010,21,2,1,1,BX01,BGX01,2,2306.9,5
A320,1,1010,21,1,1,1,BX02,BSX02,2,1938.4,12
A330,1,1010,21,1,1,2,TP1,BS55,2,1970.5,11
A350,1,1010,21,1,1,1,BX02,BSX02,2,1938.4,12
A350,2,1010,21,2,1,2,TP1,BG55,2,2290.9,6
B320,1,1034,21,1,1,1,BX01,BSX01,1,1586.0,21
0115,3,0121,22,3,5,1,BAX02,BGX02,1,2050.6,8
0116,3,0121,22,3,5,1,BAX02,BGX02,1,2050.6,8
0117,1,0117,22,1,1,2,B5,BS05,1,1810.3,13
0117,3,0121,22,3,5,1,BAX02,BGX02,1,2050.6,8
0118,1,0113,22,1,1,2,B6,BS06,1,1730.2,15
0118,2,0117,22,2,1,2,B11,BG11,1,1858.3,12
0119,1,0117,22,1,1,2,B5,BS05,1,1810.3,13
0119,2,0119,22,2,1,2,B7,BG07,1,1826.3,11
0120,1,0117,22,1,1,2,B5,BS05,1,1810.3,13
0121,3,0121,22,3,5,1,BAX02,BGX02,1,2050.6,8
0122,1,0113,22,1,1,2,B6,BS06,1,1730.2,15
0122,3,0121,22,3,5,1,BAX02,BGX02,1,2050.6,8
0123,1,0113,22,1,1,2,B6,BS06,1,1730.2,15
0704,1,0708,22,1,1,2,TP2,BS56,1,1746.2,16
0705,1,0708,22,1,1,2,TP2,BS56,1,1746.2,16
0708,1,0708,22,1,1,2,TP2,BS56,1,1746.2,16
0709,1,0705,22,1,1,2,BA2,BS02,1,1650.1,18
4001,1,4001,22,1,1,2,BA*,BS**,1,2098.6,8
0502,3,0503,23,3,3,2,BAX01,BGX01,3,2175.5,6
0503,1,0507,23,1,3,2,BA303,BS303,3,2119.4,7
0504,1,0507,23,1,3,2,BA303,BS303,3,2119.4,7
0504,2,0504,23,2,3,1,BAX03,BGX03,3,2186.7,6
0504,3,0503,23,3,3,2,BAX01,BGX01,3,2175.5,6
0504,3,0559,23,3,1,2,TP2,BG57,1,2226.8,7
0505,2,0502,23,2,1,2,BA1,BG61,1,2114.6,7
0506,1,0504,23,1,3,2,BA302,BS302,3,2098.6,6
0506,3,0559,23,3,1,2,TP2,BG57,1,2226.8,7
0507,1,0507,23,1,3,2,BA303,BS303,3,2119.4,7
0507,2,0508,23,2,1,2,BA4,BS04,1,2242.8,7
0508,2,0502,23,2,1,2,BA1,BG61,1,2114.6,7
0508,2,0559,23,2,1,2,TP2,BG58,1,2258.8,7
0559,1,0559,23,1,1,2,TP2,BS56,1,2178.7,7
0559,2,0502,23,2,1,2,BA3,BG63,1,2130.7,7
0559,2,0502,23,2,1,2,BA2,BS02,1,2162.7,7
1026,1,1026,23,1,1,1,BA1,BS01,1,2130.7,8
1028,1,1028,23,1,1,1,BA1,BS01,1,2002.5,6
3013,2,3013,23,2,1,1,BX03,BGX03,1,1906.4,7
3014,2,3014,23,2,1,2,BX01,BGX01,1,2114.6,7
0501,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0501,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0501,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0501,3,0559,24,3,1,2,T2,BG56,1,2242.8,5
0502,1,0559,24,1,1,2,T2,BS56,1,1698.1,15
0502,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0502,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0503,1,0507,24,1,1,2,T1,BS55,1,1698.1,18
0503,3,0559,24,3,1,2,T2,BG56,1,2242.8,5
0504,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0504,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0504,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0505,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0506,2,0507,24,2,3,1,BAX04,BTX04,2,1581.2,22
0506,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0506,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0506,3,0509,24,3,1,2,BX01,BGX01,1,2274.8,5
0507,1,0507,24,1,3,1,BAX03,BSX03,2,1643.7,18
0507,3,0505,24,3,3,2,BAX07,BGX07,3,2282.9,6
0507,3,0560,24,3,1,2,BX01,BGX01,1,2242.8,4
0508,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0509,1,0502,24,1,1,2,BX02,BSX02,1,1810.3,15
0509,1,0505,24,1,3,2,BAX01,BSX01,3,1566.8,20
0509,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0509,2,0507,24,2,3,1,BAX04,BTX04,2,1581.2,22
0509,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0559,1,0509,24,1,3,2,BAX05,BSX05,5,1738.2,15
0559,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0560,1,0559,24,1,1,2,T2,BS56,1,1698.1,15
0561,1,0505,24,1,3,2,BAX01,BSX01,3,1566.8,20
0561,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0562,1,0502,24,1,1,2,BX02,BSX02,1,1810.3,15
0562,3,0509,24,3,1,2,BX01,BGX01,1,2274.8,5
0563,1,0505,24,1,3,2,BAX01,BSX01,3,1566.8,20
0563,1,0559,24,1,1,2,T2,BS56,1,1698.1,15
0563,3,0509,24,3,3,2,BAX09,BGX09,5,2268.4,6
0563,3,0560,24,3,1,2,BX01,BGX01,1,2242.8,4
0902,1,2805,24,1,1,1,BX02,BSX02,1,2226.8,8
0903,1,2805,24,1,1,2,TP1,BS55,1,1986.5,11
0960,1,2805,24,1,1,1,BX02,BSX02,1,2226.8,8
0961,1,2805,24,1,1,1,BX02,BSX02,1,2226.8,8
0962,2,2805,24,2,1,1,BX01,BGX01,1,2322.9,5
5807,2,5807,24,2,1,1,BX02,BGX02,1,2210.8,6
A350,2,1634,24,2,1,1,BX01,BGX01,1,2082.6,7
1002,2,1002,25,2,1,1,BX01,BGX01,2,2114.6,7
1004,2,1004,25,2,1,2,TP1,BG55,1,2082.6,8
0113,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0115,1,0114,26,1,1,1,B05,BS05,1,2050.6,10
0115,1,0120,26,1,1,2,B1,BS01,1,2002.5,11
0116,1,0118,26,1,1,1,B2,BS02,1,1922.4,13
0116,1,0123,26,1,1,1,B3,BS03,1,2002.5,11
0117,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0117,1,0119,26,1,1,2,B06,BS06,1,1970.5,11
0117,1,0120,26,1,1,2,B1,BS01,1,2002.5,11
0117,2,0121,26,2,1,1,B9,BG01,1,2274.8,6
0118,1,0122,26,1,1,1,B4,BS04,1,1986.5,10
0118,2,0121,26,2,1,1,B9,BG01,1,2274.8,6
0119,1,0118,26,1,1,1,B2,BS02,1,1922.4,13
0120,2,0118,26,2,1,2,B10,BG02,1,2274.8,6
0121,1,0123,26,1,1,1,B3,BS03,1,2002.5,11
0121,2,0121,26,2,1,1,B9,BG01,1,2274.8,6
0124,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0124,1,0122,26,1,1,1,B4,BS04,1,1986.5,10
0124,1,0123,26,1,1,1,B3,BS03,1,2002.5,11
0159,1,0122,26,1,1,1,B4,BS04,1,1986.5,10
0159,3,0159,26,3,1,2,B13,BG06,1,1746.2,14
0213,1,0219,26,1,1,1,B7,BS07,1,2002.5,11
0213,2,0215,26,2,1,2,B4,BG04,1,2002.5,11
0213,2,0219,26,2,1,2,B14,BG14,1,1842.3,11
0213,2,0224,26,2,1,2,B9,BG09,1,1986.5,11
0213,2,0259,26,2,1,2,B24,BG24,1,1922.4,10
0213,3,0214,26,3,1,1,B17,BG17,1,2354.9,7
0213,3,0215,26,3,1,2,B16,BG16,1,2338.9,6
0214,1,0213,26,1,1,2,B1,BS01,1,1858.3,13
0214,2,0220,26,2,1,6,B10,BG10,1,1986.5,11
0214,2,0220,26,2,1,1,B10,BG10,1,1986.5,12
0215,1,0215,26,1,1,2,B4,BS04,1,1954.4,11
0215,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0215,2,0259,26,2,1,7,B24,BG24,1,1922.4,11
0216,1,0215,26,1,1,2,B4,BS04,1,1954.4,11
0216,1,0218,26,1,1,2,B6,BS06,1,2002.5,11
0216,1,0222,26,1,1,2,B5,BS05,1,1970.5,13
0216,1,0259,26,1,1,7,B24,BS23,1,1970.5,12
0217,1,0220,26,1,1,6,B3,BS03,1,1938.4,13
0217,2,0213,26,2,1,7,B8,BG08,1,1954.4,12
0217,2,0213,26,2,1,2,B8,BG08,1,1938.4,12
0217,2,0219,26,2,1,7,B14,BG14,1,1970.5,12
0218,1,0213,26,1,1,2,B1,BS01,1,1858.3,13
0218,1,0218,26,1,1,7,B6,BS06,1,1986.5,11
0218,1,0219,26,1,1,2,B7,BS07,1,1986.5,11
0218,1,0219,26,1,1,1,B7,BS07,1,2002.5,11
0218,1,0222,26,1,1,7,B5,BS05,1,1970.5,11
0218,1,0259,26,1,1,7,B24,BS23,1,1970.5,12
0218,2,0222,26,2,1,2,B12,BG12,1,2002.5,11
0218,2,0224,26,2,1,7,B9,BG09,1,1938.4,13
0219,1,0222,26,1,1,2,B5,BS05,1,1970.5,13
0219,1,0222,26,1,1,7,B5,BS05,1,1970.5,11
0219,2,0215,26,2,1,2,B4,BG04,1,2002.5,11
0219,2,0222,26,2,1,7,B12,BG12,1,2018.5,11
0219,2,0224,26,2,1,2,B9,BG09,1,1986.5,11
0220,1,0218,26,1,1,2,B6,BS06,1,2002.5,11
0220,1,0259,26,1,1,7,B24,BS23,1,1970.5,12
0220,2,0218,26,2,1,7,B13,BG13,1,1970.5,12
0220,2,0220,26,2,1,1,B10,BG10,1,1986.5,12
0221,1,0218,26,1,1,7,B6,BS06,1,1986.5,11
0221,2,0224,26,2,1,7,B9,BG09,1,1938.4,13
0221,2,0224,26,2,1,2,B9,BG09,1,1986.5,11
0221,2,0259,26,2,1,7,B24,BG24,1,1922.4,11
0221,3,0214,26,3,1,1,B17,BG17,1,2354.9,7
0222,1,0213,26,1,1,7,B1,BS01,1,1890.4,13
0223,2,0224,26,2,1,2,B9,BG09,1,1986.5,11
0661,1,0607,29,1,1,2,TP1,BS01,1,1810.3,15
0661,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0661,2,0607,29,2,1,2,TP1,BG01,1,2274.8,6
0662,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0224,3,0215,26,3,1,2,B16,BG16,1,2338.9,6
0224,3,0259,26,3,1,2,B18,BG18,1,2274.8,6
0259,1,0218,26,1,1,7,B6,BS06,1,1986.5,11
0259,1,0218,26,1,1,2,B6,BS06,1,2002.5,11
0259,3,0214,26,3,1,2,B17,BG17,1,2274.8,6
0603,2,0601,26,2,1,2,TP3,BG06,1,1805.5,11
0604,2,0601,26,2,1,2,TP3,BG06,1,1805.5,11
0605,1,0601,26,1,1,2,TP3,BS03,1,1954.4,12
0605,2,0608,26,2,1,2,TP1,BG02,1,1751.0,11
0606,2,0606,26,2,1,2,TP2,BG04,1,1839.1,10
1010,1,1010,26,1,1,2,TP1,BS55,1,1986.5,11
1013,3,1013,26,3,1,1,BX02,BGX02,2,2226.8,6
4015,1,4015,26,1,1,2,TP1,BS55,1,1858.3,14
4015,2,4015,26,2,1,1,BX02,BGX02,1,2050.6,10
4015,2,4015,26,2,1,2,TP1,BG56,1,1842.3,12
6016,1,6016,26,1,1,1,BX03,BSX03,1,1938.4,9
9029,2,9029,26,2,1,2,BX02,BGX02,1,1730.2,14
9029,3,9029,26,3,1,1,BX03,BGX03,1,2258.8,6
9030,3,9030,26,3,1,1,BX03,BGX03,1,2274.8,7
A310,3,1013,26,3,1,2,TP1,BG55,2,2194.7,6
A340,3,1013,26,3,1,1,BX02,BGX02,2,2226.8,6
B320,3,1012,26,3,1,2,TP1,BG55,1,2210.8,6
B320,3,1012,26,3,1,1,BX02,BGX02,1,2226.8,6
B321,3,1012,26,3,1,1,BX02,BGX02,1,2226.8,6
B330,3,1012,26,3,1,2,TP1,BG55,1,2210.8,6
B350,2,1012,26,2,1,1,BX01,BGX01,1,1698.1,11
C320,2,1001,26,2,1,2,TP1,BG56,1,2194.7,6
C330,2,1001,26,2,1,1,BX01,BGX01,1,2242.8,6
C350,2,1001,26,2,1,2,TP1,BG56,1,2194.7,6
C350,2,1001,26,2,1,1,BX01,BGX01,1,2242.8,6
C351,1,1001,26,1,1,2,TP1,BS55,1,1698.1,16
D310,1,1010,26,1,1,2,TP1,BS55,1,1986.5,11
D310,1,1010,26,1,1,1,BX03,BSX03,1,2034.5,9
D320,1,1010,26,1,1,2,TP1,BS55,1,1986.5,11
D340,2,1010,26,2,1,2,TP1,BG56,1,1858.3,9
D350,1,1010,26,1,1,2,TP1,BS55,1,1986.5,11
D351,2,1010,26,2,1,1,BX01,BGX01,1,1890.4,10
0501,3,0507,27,3,1,1,TP3,BG57,1,2146.7,9
0502,1,0508,27,1,1,3,TP1,BS58,1,1922.4,12
0502,2,0504,27,2,1,2,BAX05,BGX05,5,2146.7,6
0502,3,0507,27,3,1,1,TP3,BG57,1,2146.7,9
0503,3,0507,27,3,3,2,BAX07,BGX07,6,2204.4,6
0505,3,0507,27,3,1,1,TP3,BG57,1,2146.7,9
0506,3,0501,27,3,1,1,TP4,BG55,1,2130.7,8
0506,3,0504,27,3,1,2,BAX08,BGX08,5,2114.6,8
0507,1,0504,27,1,1,2,BAX02,BSX02,5,1845.5,13
0507,3,0501,27,3,1,1,TP4,BG55,1,2130.7,8
0507,3,0505,27,3,1,1,TP2,BG59,1,2114.6,8
0508,1,0501,27,1,1,3,TP4,BS55,1,1954.4,11
0508,1,0505,27,1,1,3,TP2,BS57,1,1874.3,13
0508,1,0508,27,1,1,3,TP1,BS58,1,1922.4,12
0508,2,0507,27,2,3,2,BAX04,BGX04,6,2161.1,7
0509,1,0501,27,1,1,3,TP4,BS55,1,1954.4,11
0509,2,0507,27,2,3,2,BAX04,BGX04,6,2161.1,7
0509,3,0501,27,3,1,1,TP4,BG55,1,2130.7,8
0559,3,0501,27,3,1,1,TP4,BG55,1,2130.7,8
0559,3,0503,27,3,3,1,BAX09,BGX09,4,2233.2,6
0560,1,0505,27,1,1,3,TP2,BS57,1,1874.3,13
0561,2,0501,27,2,1,2,TP4,BG56,1,2002.5,9
0561,3,0504,27,3,1,2,BAX08,BGX08,5,2114.6,8
0561,3,0507,27,3,1,1,TP3,BG57,1,2146.7,9
0701,2,0709,27,2,1,2,TP3,BG18,1,1778.2,13
0701,3,0701,27,3,1,2,TP1,BG13,1,2146.7,7
0702,1,0701,27,1,1,2,TP1,BS01,1,1890.4,13
0702,3,0709,27,3,1,2,TP3,BG17,1,2146.7,6
0703,2,0701,27,2,1,2,TP1,BG14,1,2002.5,10
0703,2,0709,27,2,1,2,TP3,BG18,1,1778.2,13
0704,1,0704,27,1,1,1,TP2,BS02,1,1810.3,11
0704,2,0701,27,2,1,2,TP1,BG14,1,2002.5,10
0706,1,0704,27,1,1,1,TP2,BS02,1,1810.3,11
0706,2,0704,27,2,1,1,TP2,BG16,1,1746.2,12
0709,1,0701,27,1,1,2,TP1,BS01,1,1890.4,13
0759,2,0701,27,2,1,2,TP1,BG14,1,2002.5,10
1016,2,1016,27,2,1,2,TP1,BG55,1,2242.8,6
1018,1,1018,27,1,1,2,TP1,BS55,1,1858.3,11
1018,2,1018,27,2,1,2,TP1,BG55,1,2210.8,6
1019,1,1019,27,1,1,1,BA1,BS01,1,1842.3,10
1019,2,1019,27,2,1,1,BA1,BG01,1,2146.7,6
1023,3,1023,27,3,1,2,TP1,BG55,1,2098.6,8
1085,1,1085,27,1,1,2,TP1,BS55,2,1938.4,11
3013,1,3013,27,1,1,2,TP1,BS55,1,1714.1,9
4034,2,4034,27,2,1,1,TP2,BG56,1,2226.8,7
4054,1,4054,27,1,1,2,BX04,BSX04,1,2098.6,7
4082,2,4082,27,2,1,1,BX01,BGX01,1,2162.7,7
5076,2,5076,27,2,1,2,BA4,BG04,1,2130.7,6
5076,2,5076,27,2,1,1,BX01,BGX01,1,2162.7,6
6251,2,6251,27,2,1,2,TP1,BG55,1,2162.7,9
7090,1,7090,27,1,1,1,BX03,BSX03,1,1730.2,17
7090,2,7090,27,2,1,1,BX02,BGX02,1,1986.5,9
A310,1,1016,27,1,1,2,TP1,BS55,1,1874.3,13
A320,2,1016,27,2,1,1,BX01,BGX01,1,2226.8,6
A340,1,1016,27,1,1,2,TP1,BS55,1,1874.3,13
A340,1,1016,27,1,1,1,BX02,BSX02,1,1922.4,11
A350,1,1016,27,1,1,1,BX02,BSX02,1,1922.4,11
A350,2,1016,27,2,1,2,TP1,BG55,1,2242.8,6
B340,1,6251,27,1,1,1,BX02,BSX02,1,1858.3,11
B340,2,6251,27,2,1,1,BX01,BGX01,1,2082.6,9
C330,1,1028,27,1,1,1,BA1,BS01,1,1858.3,7
D320,2,1019,27,2,1,1,BA1,BG01,1,2146.7,6
D340,2,1019,27,2,1,1,BA1,BG01,1,2146.7,6
0501,1,0501,28,1,1,2,BA2,BS02,1,1858.3,13
0501,1,0503,28,1,1,1,TP1,BS55,1,1826.3,15
0502,1,0506,28,1,1,2,BA5,BS01,1,1826.3,13
0503,1,0501,28,1,1,1,BA1,BS01,1,1842.3,15
0509,1,0509,28,1,1,1,BA6,BS01,1,1778.2,14
0806,2,0806,28,2,3,1,BAX08,BGX02,1,2082.6,7
1016,1,1016,28,1,1,1,BA*,BS**,1,1906.4,13
3081,1,3081,28,1,1,2,BA*,BS**,2,1666.1,19
3085,1,3085,28,1,1,2,BA*,BS**,1,1938.4,11
3087,1,3087,28,1,1,1,BA*,BS**,1,1666.1,14
3097,1,3097,28,1,1,2,BA*,BS**,1,1730.2,18
3099,1,3099,28,1,1,2,BA*,BS**,1,1553.9,22
5025,2,5025,28,2,1,1,BA*,BG**,1,2178.7,5
7012,1,7012,28,1,1,2,BA*,BS**,1,1794.2,14
A330,1,1802,28,1,1,2,TP1,BS55,1,1954.4,10
0502,2,0506,29,2,3,2,BAX01,BGX01,2,2306.9,5
0502,2,0509,29,2,3,2,BAX02,BGX02,2,2322.9,5
0503,2,0508,29,2,1,2,BAX17,BGX17,1,2338.9,5
0504,1,0506,29,1,3,2,BAX04,BSX04,2,1698.1,18
0504,1,0509,29,1,3,2,BAX05,BSX05,2,1794.2,15
0505,1,0506,29,1,1,1,BAX16,BSX16,1,1570.0,22
0506,1,0502,29,1,1,1,BX02,BSX02,1,1698.1,16
0506,1,0509,29,1,3,2,BAX05,BSX05,2,1794.2,15
0507,2,0506,29,2,3,2,BAX01,BGX01,2,2306.9,5
0508,1,0506,29,1,3,1,BAX06,BSX06,2,1810.3,15
0508,1,0509,29,1,3,2,BAX05,BSX05,2,1794.2,15
0508,2,0506,29,2,3,1,BAX03,BGX03,2,2290.9,5
0509,2,0502,29,2,1,1,BX01,BGX01,1,2306.9,5
0601,1,0603,29,1,1,2,TP7,BS07,2,1970.5,12
0601,1,0664,29,1,1,2,TP4,BS04,1,1826.3,15
0601,2,0608,29,2,3,2,BAX01,BGX01,4,2217.2,6
0602,1,0605,29,1,1,2,TP5,BS05,1,1826.3,15
0602,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0603,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0603,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0603,2,0664,29,2,1,2,TP4,BG04,1,2274.8,6
0604,1,0605,29,1,1,7,TP5,BS05,1,1794.2,15
0604,1,0664,29,1,1,2,TP4,BS04,1,1826.3,15
0604,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0605,1,0603,29,1,1,2,TP7,BS07,2,1970.5,12
0605,1,0605,29,1,1,2,TP5,BS05,1,1826.3,15
0605,1,0660,29,1,1,1,TP2,BS02,1,1826.3,15
0605,2,0607,29,2,1,2,TP1,BG01,1,2274.8,6
0605,2,0608,29,2,1,2,TP3,BG03,1,2290.9,6
0605,2,0664,29,2,1,2,TP4,BG04,1,2274.8,6
0606,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0606,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0607,1,0664,29,1,1,2,TP4,BS04,1,1826.3,15
0608,1,0666,29,1,1,1,TP8,BS08,1,2018.5,11
0608,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0608,2,0608,29,2,3,2,BAX01,BGX01,4,2217.2,6
0659,1,0602,29,1,1,7,TP6,BS06,1,1842.3,14
0659,1,0608,29,1,1,7,TP3,BS03,1,1810.3,15
0659,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0659,2,0608,29,2,1,2,TP3,BG03,1,2290.9,6
0660,1,0660,29,1,1,1,TP2,BS02,1,1826.3,15
0660,1,0664,29,1,1,7,TP4,BS04,1,1794.2,16
0660,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0660,2,0608,29,2,1,2,TP3,BG03,1,2290.9,6
0660,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0661,1,0603,29,1,1,2,TP7,BS07,2,1970.5,12
0661,1,0603,29,1,1,7,TP7,BS07,2,1954.4,11
0661,1,0605,29,1,1,7,TP5,BS05,1,1794.2,15
0102,2,0107,10,2,1,1,B8,BS08,1,1874.3,10
0102,2,0111,10,2,2,2,BAX08,BSX08,2,1954.4,9
0102,3,0101,10,3,1,2,B16,BG02,1,2322.9,6
0104,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0104,2,0103,10,2,1,1,B10,BS10,1,1922.4,9
0104,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
